size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_rep3	fraction_rep3	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo	CHX
L	IP_Upf1-FLAG	2	Distance from start (nt)	60	0.000215985053834275	46	7.19399707861162e-05	29	7.08975383885723e-05	135	0.0001017899959284	45	0.000119607521002988	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	3	Distance from start (nt)	76	0.000273581068190081	147	0.000229895124033893	85	0.000207803129759608	308	0.00023223199071072	102.666666666667	0.000237093107327861	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	4	Distance from start (nt)	23	8.2794270636472e-05	64	0.000100090394137205	25	6.11185675763554e-05	112	8.44479966220801e-05	37.3333333333333	8.13344107833442e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	5	Distance from start (nt)	18	6.47955161502824e-05	54	8.44512700532669e-05	25	6.11185675763554e-05	97	7.31379970744801e-05	32.3333333333333	7.01217845933016e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	6	Distance from start (nt)	112	0.000403172100490646	314	0.000491068496235663	172	0.000420495744925325	598	0.000450891981964321	199.333333333333	0.000438245447217211	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	7	Distance from start (nt)	33	0.000118791779608851	89	0.000139188204347051	45	0.00011001342163744	167	0.00012591799496328	55.6666666666667	0.000122664468531114	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	8	Distance from start (nt)	37	0.000133190783197803	51	7.97595328280854e-05	20	4.88948540610843e-05	108	8.14319967427201e-05	36	8.72817233623241e-05	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	9	Distance from start (nt)	114	0.000410371602285122	382	0.000597414540006443	312	0.000762759723352916	808	0.000609231975630721	269.333333333333	0.000590181955214827	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	10	Distance from start (nt)	76	0.000273581068190081	155	0.000242406423301044	67	0.000163797761104633	298	0.00022469199101232	99.3333333333333	0.000226595084198586	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	11	Distance from start (nt)	37	0.000133190783197803	68	0.00010634604377078	29	7.08975383885723e-05	134	0.00010103599595856	44.6666666666667	0.000103478121785719	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	12	Distance from start (nt)	107	0.000385173346004456	232	0.000362827678747369	155	0.000378935118973404	494	0.000372475985100961	164.666666666667	0.000375645381241743	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	13	Distance from start (nt)	66	0.000237583559217702	97	0.000151699503614202	64	0.00015646353299547	227	0.00017115799315368	75.6666666666667	0.000181915531942458	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	14	Distance from start (nt)	34	0.000122391530506089	61	9.53986569120237e-05	42	0.000102679193528277	137	0.00010329799586808	45.6666666666667	0.00010682312698213	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	15	Distance from start (nt)	150	0.000539962634585687	462	0.00072252753267795	300	0.000733422810916265	912	0.000687647972494081	304	0.000665304326059967	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	16	Distance from start (nt)	68	0.000244783061012178	181	0.000283068145919283	84	0.000205358387056554	333	0.00025108198995672	111	0.000244403197996005	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	17	Distance from start (nt)	52	0.000187187046656371	54	8.44512700532669e-05	32	7.82317664977349e-05	138	0.00010405199583792	46	0.000116623361069124	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	18	Distance from start (nt)	150	0.000539962634585687	861	0.00134652858362709	585	0.00143017448128672	1596	0.00120338395186464	532	0.0011055552331665	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	19	Distance from start (nt)	126	0.000453568613051977	396	0.000619309313723957	245	0.000598961962248283	767	0.000578317976867281	255.666666666667	0.000557279963008072	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	20	Distance from start (nt)	131	0.000471567367538166	97	0.000151699503614202	41	0.000100234450825223	269	0.00020282599188696	89.6666666666667	0.000241167107325864	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	21	Distance from start (nt)	295	0.00106192651468518	572	0.000894557897601271	315	0.000770093951462078	1182	0.000891227964350881	394	0.000908859454582844	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	22	Distance from start (nt)	93	0.000334776833443126	171	0.000267429021835345	110	0.000268921697335964	374	0.00028199598872016	124.666666666667	0.000290375850871478	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	23	Distance from start (nt)	92	0.000331177082545888	99	0.000154827328430989	45	0.00011001342163744	236	0.00017794399288224	78.6666666666667	0.000198672610871439	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	24	Distance from start (nt)	375	0.00134990658646422	1469	0.00229738732793054	983	0.0024031820771023	2827	0.00213155791473768	942.333333333333	0.00201682533049902	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	25	Distance from start (nt)	184	0.000662354165091776	399	0.000624001050949138	171	0.000418051002222271	754	0.000568515977259361	251.333333333333	0.000568135406087728	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	26	Distance from start (nt)	112	0.000403172100490646	135	0.000211128175133167	83	0.0002029136443535	330	0.0002488199900472	110	0.000272404639992438	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	27	Distance from start (nt)	367	0.00132110857928631	799	0.00124956601430667	410	0.00100234450825223	1576	0.00118830395246784	525.333333333333	0.00119100636728174	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	28	Distance from start (nt)	305	0.00109792402365756	374	0.000584903240739293	191	0.000466945856283355	870	0.000655979973760801	290	0.000716591040226737	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	29	Distance from start (nt)	123	0.000442769360360263	123	0.000192361226232441	63	0.000154018790292416	309	0.00023298599068056	103	0.00026304979229504	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	30	Distance from start (nt)	389	0.00140030309902555	1024	0.00160144630619528	675	0.0016502013245616	2088	0.00157435193702592	696	0.00155065024326081	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	31	Distance from start (nt)	231	0.000831542457261957	706	0.00110412216032604	375	0.000916778513645331	1312	0.000989247960430082	437.333333333333	0.000950814377077778	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	32	Distance from start (nt)	126	0.000453568613051977	210	0.000328421605762704	101	0.000246919013008476	437	0.000329497986820081	145.666666666667	0.000342969743941052	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	33	Distance from start (nt)	647	0.00232903883051293	1288	0.00201431918201125	741	0.00181155434296317	2676	0.00201770391929184	892	0.00205163745182912	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	34	Distance from start (nt)	251	0.000903537475206716	330	0.000516091094769964	226	0.000552511850890253	807	0.000608477975660881	269	0.000657380140288978	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	35	Distance from start (nt)	123	0.000442769360360263	151	0.000236150773667468	62	0.000151574047589361	336	0.00025334398986624	112	0.000276831393872364	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	36	Distance from start (nt)	364	0.0013103093265946	874	0.00136685944493621	591	0.00144484293750504	1829	0.00137906594483736	609.666666666667	0.00137400390301195	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	37	Distance from start (nt)	180	0.000647955161502824	357	0.000558316729796598	189	0.000462056370877247	726	0.000547403978103841	242	0.000556109420725556	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	38	Distance from start (nt)	122	0.000439169609463025	226	0.000353444204297006	116	0.000283590153554289	464	0.000349855986005761	154.666666666667	0.00035873465577144	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	39	Distance from start (nt)	516	0.00185747146297476	1217	0.00190328140101529	810	0.00198024158947392	2543	0.00191742192330312	847.666666666667	0.00191366481782132	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	40	Distance from start (nt)	268	0.00096473324045976	569	0.00088986616037609	299	0.000730978068213211	1136	0.000856543965738241	378.666666666667	0.000861859156349687	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	41	Distance from start (nt)	143	0.000514764378305021	210	0.000328421605762704	111	0.000271366440039018	464	0.000349855986005761	154.666666666667	0.000371517474702248	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	42	Distance from start (nt)	942	0.00339096534519811	1482	0.00231771818923966	1001	0.00244718744575727	3425	0.002582449896702	1141.66666666667	0.00271862366006501	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	43	Distance from start (nt)	252	0.000907137226103954	468	0.000731911007128313	279	0.000682083214152127	999	0.000753245969870161	333	0.000773710482461464	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	44	Distance from start (nt)	157	0.000565160890866352	296	0.000462918072884574	180	0.000440053686549759	633	0.000477281980908721	211	0.000489377550100228	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	45	Distance from start (nt)	549	0.00197626324258361	973	0.0015216867733672	780	0.00190689930838229	2302	0.00173570793057168	767.333333333333	0.00180161644144437	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	46	Distance from start (nt)	234	0.000842341709953671	430	0.000672482335609347	195	0.000476724827095572	859	0.000647685974092561	286.333333333333	0.00066384962421953	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	47	Distance from start (nt)	129	0.000464367865743691	204	0.000319038131312341	87	0.000212692615165717	420	0.000316679987332801	140	0.000332032870740583	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	48	Distance from start (nt)	522	0.00187906996835819	1063	0.00166243889012264	735	0.00179688588674485	2320	0.0017492799300288	773.333333333333	0.00177946491507523	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	49	Distance from start (nt)	396	0.00142550135530621	561	0.000877354861108939	385	0.000941225940675874	1342	0.00101186795952528	447.333333333333	0.00108136071903034	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	50	Distance from start (nt)	124	0.000446369111257501	183	0.000286195970736071	96	0.000234695299493205	403	0.00030386198784552	134.333333333333	0.000322420127162259	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	51	Distance from start (nt)	499	0.00179627569772172	1103	0.0017249953864584	690	0.00168687246510741	2292	0.00172816793087328	764	0.00173604784976251	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	52	Distance from start (nt)	186	0.000669553666886251	307	0.000480121109376906	177	0.000432719458440596	670	0.000505179979792801	223.333333333333	0.000527464744901251	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	53	Distance from start (nt)	123	0.000442769360360263	193	0.000301835094820009	123	0.000300703352475669	439	0.000331005986759761	146.333333333333	0.000348435935885314	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	54	Distance from start (nt)	557	0.00200506124976152	1252	0.00195801833530908	924	0.0022589422576221	2733	0.00206068191757272	911	0.00207400728089756	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	55	Distance from start (nt)	327	0.0011771185433968	508	0.000794467503464066	272	0.000664970015230747	1107	0.000834677966612881	369	0.000878852020697203	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	56	Distance from start (nt)	144	0.000518364129202259	191	0.000298707270003222	108	0.000264032211929855	443	0.000334021986639121	147.666666666667	0.000360367870378445	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	57	Distance from start (nt)	534	0.00192226697912504	1031	0.00161239369305404	799	0.00195334941974032	2364	0.00178245592870176	788	0.00182933669730647	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	58	Distance from start (nt)	268	0.00096473324045976	567	0.000886738335559302	340	0.000831212519038434	1175	0.000885949964562001	391.666666666667	0.000894228031685832	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	59	Distance from start (nt)	149	0.000536362883688449	206	0.000322165956129129	108	0.000264032211929855	463	0.000349101986035921	154.333333333333	0.000374187017249144	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	60	Distance from start (nt)	515	0.00185387171207752	1181	0.00184698055431311	802	0.00196068364784948	2498	0.00188349192466032	832.666666666667	0.00188717863808004	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	61	Distance from start (nt)	253	0.000910736977001192	479	0.000749114043620645	254	0.000620964646575771	986	0.000743443970262241	328.666666666667	0.000760271889065869	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	62	Distance from start (nt)	155	0.000557961389071876	243	0.000380030715239701	138	0.000337374493021482	536	0.000404143983834241	178.666666666667	0.00042512219911102	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	63	Distance from start (nt)	700	0.00251982562806654	1127	0.00176252928425985	779	0.00190445456567924	2606	0.00196492392140304	868.666666666667	0.00206226982600187	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	64	Distance from start (nt)	228	0.000820743204570244	409	0.000639640175033077	238	0.000581848763326904	875	0.000659749973610001	291.666666666667	0.000680744047643408	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	65	Distance from start (nt)	127	0.000457168363949215	223	0.000348752467071824	146	0.000356932434645916	496	0.000373983985040641	165.333333333333	0.000387617755222318	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	66	Distance from start (nt)	768	0.00276460868907872	1462	0.00228643994107178	1235	0.00301925723827196	3465	0.0026126098954956	1155	0.00269010195614082	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	67	Distance from start (nt)	374	0.00134630683556698	633	0.000989956554513295	425	0.00103901564879804	1432	0.00107972795681088	477.333333333333	0.00112509301295944	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	68	Distance from start (nt)	121	0.000435569858565787	328	0.000512963269953176	200	0.000488948540610843	649	0.000489345980426161	216.333333333333	0.000479160556376602	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	69	Distance from start (nt)	502	0.00180707495041343	1040	0.00162646890472958	728	0.00177977268782347	2270	0.0017115799315368	756.666666666667	0.00173777218098883	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	70	Distance from start (nt)	264	0.000950334236870809	418	0.000653715386708621	236	0.000576959277920795	918	0.000692171972313121	306	0.000727002967166742	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	71	Distance from start (nt)	134	0.00048236662022988	183	0.000286195970736071	118	0.000288479638960398	435	0.000327989986880401	145	0.00035234740997545	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	72	Distance from start (nt)	491	0.00176747769054381	1070	0.0016733862769814	787	0.00192401250730367	2348	0.00177039192918432	782.666666666667	0.00178829215827629	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	73	Distance from start (nt)	176	0.000633556157913872	403	0.000630256700582714	196	0.000479169569798627	775	0.000584349976626001	258.333333333333	0.000580994142765071	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	74	Distance from start (nt)	114	0.000410371602285122	264	0.000412872875815971	137	0.000334929750318428	515	0.000388309984467601	171.666666666667	0.00038605807613984	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	75	Distance from start (nt)	624	0.00224624455987646	1398	0.00218634954693458	995	0.00243251898953895	3017	0.00227481790900728	1005.66666666667	0.00228837103211666	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	76	Distance from start (nt)	254	0.000914336727898429	570	0.000891430072784484	334	0.000816544062820108	1158	0.000873131965074721	386	0.000874103621167674	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	77	Distance from start (nt)	249	0.00089633797341224	321	0.00050201588309442	229	0.000559846078999416	799	0.000602445975902161	266.333333333333	0.000652733311835358	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	78	Distance from start (nt)	736	0.0026494166603671	2041	0.00319194522553181	1417	0.00346420041022783	4194	0.00316227587350897	1398	0.00310185409870891	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	79	Distance from start (nt)	307	0.00110512352545204	667	0.00104312957639869	395	0.000965673367706416	1369	0.00103222595871096	456.333333333333	0.00103797548985238	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	80	Distance from start (nt)	188	0.000676753168680727	931	0.00145600245221466	763	0.00186533868243037	1882	0.00141902794323888	627.333333333333	0.00133269810110858	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	81	Distance from start (nt)	1200	0.00431970107668549	1903	0.00297612531317346	1316	0.00321728139721935	4419	0.00333192586672297	1473	0.00350436926235943	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	82	Distance from start (nt)	321	0.00115552003801337	914	0.00142941594127196	446	0.00109035524556218	1681	0.00126747394930104	560.333333333333	0.00122509707494917	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	83	Distance from start (nt)	115	0.00041397135318236	321	0.00050201588309442	169	0.000413161516816163	605	0.000456169981753201	201.666666666667	0.000443049584364314	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	84	Distance from start (nt)	774	0.00278620719446214	1659	0.00259453068552537	1338	0.00327106573668654	3771	0.00284333388626664	1257	0.00288393453889135	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	85	Distance from start (nt)	388	0.00139670334812831	587	0.000918016583727179	374	0.000914333770942277	1349	0.00101714595931416	449.666666666667	0.00107635123426592	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	86	Distance from start (nt)	183	0.000658754414194538	231	0.000361263766338975	115	0.000281145410851235	529	0.000398865984045361	176.333333333333	0.000433721197128249	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	87	Distance from start (nt)	748	0.00269261367113396	1708	0.00267116239353666	1381	0.00337618967291787	3837	0.00289309788427608	1279	0.0029133219125295	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	88	Distance from start (nt)	321	0.00115552003801337	641	0.00100246785378045	359	0.000877662630396464	1321	0.000996033960158642	440.333333333333	0.00101188350739676	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	89	Distance from start (nt)	160	0.000575960143558066	302	0.000472301547334937	229	0.000559846078999416	691	0.000521013979159441	230.333333333333	0.000536035923297473	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	90	Distance from start (nt)	742	0.00267101516575053	1742	0.00272433541542205	1359	0.00332240533345068	3843	0.00289762188409512	1281	0.00290591863820775	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	91	Distance from start (nt)	297	0.00106912601647966	602	0.000941475269853086	366	0.000894775829317843	1265	0.000953809961847601	421.666666666667	0.000968459038550196	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	92	Distance from start (nt)	170	0.000611957652530445	302	0.000472301547334937	151	0.000369156148161187	623	0.000469741981210321	207.666666666667	0.000484471782675523	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	93	Distance from start (nt)	621	0.00223544530718474	1628	0.00254604940086516	1265	0.00309259951936358	3514	0.00264955589401776	1171.33333333333	0.00262469807580449	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	94	Distance from start (nt)	277	0.000997130998534901	523	0.000817926189589973	326	0.000796986121195675	1126	0.000849003966039841	375.333333333333	0.00087068110310685	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	95	Distance from start (nt)	219	0.000788345446495103	321	0.00050201588309442	166	0.000405827288707	706	0.000532323978707041	235.333333333333	0.000565396206098841	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	96	Distance from start (nt)	716	0.00257742164242234	2051	0.00320758434961575	1405	0.00343486349779117	4172	0.00314568787417249	1390.66666666667	0.00307328982994309	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	97	Distance from start (nt)	318	0.00114472078532166	566	0.000885174423150908	363	0.000887441601208681	1247	0.000940237962390481	415.666666666667	0.000972445603227081	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	98	Distance from start (nt)	578	0.00208065601860351	373	0.000583339328330899	372	0.000909444285536169	1323	0.000997541960098322	441	0.00119114654415686	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	99	Distance from start (nt)	696	0.00250542662447759	1182	0.00184854446672151	974	0.00238117939277481	2852	0.00215040791398368	950.666666666667	0.00224505016132463	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	100	Distance from start (nt)	235	0.000845941460850909	475	0.00074285839398707	269	0.000657635787121584	979	0.000738165970473361	326.333333333333	0.000748811880653188	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-100	Distance from stop (nt)	191	0.000687552421372441	540	0.000844512700532669	270	0.000660080529824639	1001	0.000754753969809841	333.666666666667	0.000730715217243249	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-99	Distance from stop (nt)	143	0.000514764378305021	221	0.000345624642255037	126	0.000308037580584831	490	0.000369459985221601	163.333333333333	0.000389475533714963	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-98	Distance from stop (nt)	851	0.00306338801354946	1053	0.0016467997660387	708	0.00173087783376239	2612	0.00196944792122208	870.666666666667	0.00214702187111685	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-97	Distance from stop (nt)	243	0.000874739468028812	487	0.000761625342887796	241	0.000589182991436066	971	0.000732133970714641	323.666666666667	0.000741849267450891	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-96	Distance from stop (nt)	111	0.000399572349593408	176	0.000275248583877314	95	0.000232250556790151	382	0.00028802798847888	127.333333333333	0.000302357163420291	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-95	Distance from stop (nt)	634	0.00228224206884884	1531	0.00239434989725095	999	0.00244229796035116	3164	0.00238565590457376	1054.66666666667	0.00237296330881698	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-94	Distance from stop (nt)	262	0.000943134735076333	673	0.00105251305084905	298	0.000728533325510157	1233	0.000929681962812721	411	0.000908060370478512	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-93	Distance from stop (nt)	176	0.000633556157913872	236	0.000369083328380944	112	0.000273811182742072	524	0.000395095984196161	174.666666666667	0.00042548355634563	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-92	Distance from stop (nt)	616	0.00221744655269855	1071	0.00167495018938979	745	0.00182133331377539	2432	0.00183372792665088	810.666666666667	0.00190457668528791	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-91	Distance from stop (nt)	261	0.000939534984179095	501	0.000783520116605309	253	0.000618519903872717	1015	0.000765309969387601	338.333333333333	0.000780525001552374	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-90	Distance from stop (nt)	88	0.000316778078956936	166	0.000259609459793376	113	0.000276255925445127	367	0.00027671798893128	122.333333333333	0.000284214488065146	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-89	Distance from stop (nt)	558	0.00200866100065875	1571	0.00245690639358671	912	0.00222960534518545	3041	0.00229291390828344	1013.66666666667	0.00223172424647697	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-88	Distance from stop (nt)	280	0.00100793025122662	452	0.000706888408594012	229	0.000559846078999416	961	0.000724593971016241	320.333333333333	0.000758221579606681	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-87	Distance from stop (nt)	145	0.000521963880099497	206	0.000322165956129129	99	0.000242029527602367	450	0.000339299986428001	150	0.000362053121276998	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-86	Distance from stop (nt)	452	0.00162708740555154	1335	0.00208782306520576	872	0.00213181563706328	2659	0.00200488591980456	886.333333333333	0.00194890870260686	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-85	Distance from stop (nt)	376	0.00135350633736145	762	0.0011917012551961	366	0.000894775829317843	1504	0.00113401595463936	501.333333333333	0.00114666114062513	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-84	Distance from stop (nt)	128	0.000460768114846453	197	0.000308090744453585	112	0.000273811182742072	437	0.000329497986820081	145.666666666667	0.000347556680680703	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-83	Distance from stop (nt)	578	0.00208065601860351	1340	0.00209564262724773	824	0.00201446798731667	2742	0.00206746791730128	914	0.00206358887772264	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-82	Distance from stop (nt)	267	0.000961133489562522	465	0.000727219269903131	195	0.000476724827095572	927	0.000698957972041681	309	0.000721692528853742	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-81	Distance from stop (nt)	82	0.000295179573573509	169	0.000264301197018557	80	0.000195579416244337	331	0.00024957399001704	110.333333333333	0.000251686728945468	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-80	Distance from stop (nt)	435	0.00156589164029849	1077	0.00168433366384016	757	0.00185067022621204	2269	0.00171082593156696	756.333333333333	0.0017002985101169	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-79	Distance from stop (nt)	249	0.00089633797341224	485	0.000758497518071008	291	0.000711420126588777	1025	0.000772849969086001	341.666666666667	0.000788751872690675	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-78	Distance from stop (nt)	172	0.000619157154324921	146	0.000228331211625499	107	0.000261587469226801	425	0.000320449987182001	141.666666666667	0.000369691945059074	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-77	Distance from stop (nt)	598	0.00215265103654827	1234	0.00192986791195799	902	0.0022051579181549	2734	0.00206143591754256	911.333333333333	0.00209589228888705	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-76	Distance from stop (nt)	265	0.000953933987768046	545	0.000852332262574638	333	0.000814099320117054	1143	0.000861821965527121	381	0.000873455190153246	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-75	Distance from stop (nt)	158	0.00056876064176359	246	0.000384722452464882	108	0.000264032211929855	512	0.000386047984558081	170.666666666667	0.000405838435386109	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-74	Distance from stop (nt)	709	0.00255222338614168	1842	0.00288072665626144	1239	0.00302903620908418	3790	0.0028576598856936	1263.33333333333	0.0028206620838291	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-73	Distance from stop (nt)	408	0.00146869836607307	526	0.000822617926815155	330	0.000806765092007892	1264	0.000953055961877762	421.333333333333	0.00103269379496537	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-72	Distance from stop (nt)	151	0.000543562385482925	216	0.000337805080213067	99	0.000242029527602367	466	0.000351363985945441	155.333333333333	0.000374465664432787	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-71	Distance from stop (nt)	750	0.00269981317292843	2040	0.00319038131312341	1449	0.00354243217672556	4239	0.00319620587215177	1413	0.00314420888759247	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-70	Distance from stop (nt)	388	0.00139670334812831	853	0.00133401728435994	491	0.00120036866719962	1732	0.00130592794776288	577.333333333333	0.00131036309989596	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-69	Distance from stop (nt)	176	0.000633556157913872	336	0.000525474569220327	220	0.000537843394671928	732	0.000551927977922881	244	0.000565624707268709	UPF1-FLAG	IP	+CHX
L	IP_Upf1-FLAG	-68	Distance from stop (nt)	855	0.00307778701713841	1589	0.0024850568169378	1057	0.00258409303712831	3501	0.00263975389440984	1167	0.00271564562373484	UPF1-FLAG	IP	+CHX
