CHX	size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo
-CHX	M	Total_WT	12	Distance from start (nt)	16	0.000113575058917062	223	0.000645004541063361	239	0.000491153079468157	119.5	0.000379289799990211	WT + EV	Total
-CHX	M	Total_WT	13	Distance from start (nt)	9	6.38859706408473e-05	77	0.000222714572474793	86	0.000176732907256324	43	0.00014330027155782	WT + EV	Total
-CHX	M	Total_WT	14	Distance from start (nt)	49	0.000347823617933502	194	0.000561125026754673	243	0.000499373214689382	121.5	0.000454474322344087	WT + EV	Total
-CHX	M	Total_WT	15	Distance from start (nt)	42	0.000298134529657287	88	0.000254530939971192	130	0.000267154394689793	65	0.00027633273481424	WT + EV	Total
-CHX	M	Total_WT	16	Distance from start (nt)	21	0.000149067264828644	71	0.00020536019020403	92	0.000189063110088161	46	0.000177213727516337	WT + EV	Total
-CHX	M	Total_WT	17	Distance from start (nt)	9	6.38859706408473e-05	86	0.000248746145880937	95	0.000195228211504079	47.5	0.000156316058260892	WT + EV	Total
-CHX	M	Total_WT	18	Distance from start (nt)	30	0.000212953235469491	113	0.000326840866099371	143	0.000293869834158772	71.5	0.000269897050784431	WT + EV	Total
-CHX	M	Total_WT	19	Distance from start (nt)	47	0.000333626735568869	68	0.000196682999068648	115	0.000236328887610201	57.5	0.000265154867318759	WT + EV	Total
-CHX	M	Total_WT	20	Distance from start (nt)	20	0.000141968823646327	64	0.000185113410888139	84	0.000172622839645712	42	0.000163541117267233	WT + EV	Total
-CHX	M	Total_WT	21	Distance from start (nt)	46	0.000326528294386553	114	0.000329733263144498	160	0.000328805408848976	80	0.000328130778765526	WT + EV	Total
-CHX	M	Total_WT	22	Distance from start (nt)	3	2.12953235469491e-05	46	0.00013305026407585	49	0.000100696656459999	24.5	7.71727938113997e-05	WT + EV	Total
-CHX	M	Total_WT	23	Distance from start (nt)	74	0.000525284647491411	204	0.000590048997205944	278	0.000571299397875095	139	0.000557666822348678	WT + EV	Total
-CHX	M	Total_WT	24	Distance from start (nt)	11	7.808285300548e-05	264	0.000763592819913575	275	0.000565134296459177	137.5	0.000420837836459528	WT + EV	Total
-CHX	M	Total_WT	25	Distance from start (nt)	37	0.000262642323745705	46	0.00013305026407585	83	0.000170567805840406	41.5	0.000197846293910778	WT + EV	Total
-CHX	M	Total_WT	26	Distance from start (nt)	29	0.000205854794287175	114	0.000329733263144498	143	0.000293869834158772	71.5	0.000267794028715836	WT + EV	Total
-CHX	M	Total_WT	27	Distance from start (nt)	42	0.000298134529657287	223	0.000645004541063361	265	0.000544583958406116	132.5	0.000471569535360324	WT + EV	Total
-CHX	M	Total_WT	28	Distance from start (nt)	31	0.000220051676651807	104	0.000300809292693227	135	0.000277429563716323	67.5	0.000260430484672517	WT + EV	Total
-CHX	M	Total_WT	29	Distance from start (nt)	43	0.000305232970839604	170	0.00049170749767162	213	0.000437722200530199	106.5	0.000398470234255612	WT + EV	Total
-CHX	M	Total_WT	30	Distance from start (nt)	145	0.00102927397143587	215	0.000621865364702343	360	0.000739812169910195	180	0.000825569668069108	WT + EV	Total
-CHX	M	Total_WT	31	Distance from start (nt)	70	0.000496890882762145	222	0.000642112144018234	292	0.00060006987114938	146	0.00056950151339019	WT + EV	Total
-CHX	M	Total_WT	32	Distance from start (nt)	8	5.67875294585309e-05	95	0.000274777719287082	103	0.000211668481946528	51.5	0.000165782624372806	WT + EV	Total
-CHX	M	Total_WT	33	Distance from start (nt)	48	0.000340725176751185	188	0.00054377064448391	236	0.000484987978052239	118	0.000442247910617548	WT + EV	Total
-CHX	M	Total_WT	34	Distance from start (nt)	4	2.83937647292655e-05	38	0.000109911087714833	42	8.63114198228561e-05	21	6.91524262220491e-05	WT + EV	Total
-CHX	M	Total_WT	35	Distance from start (nt)	108	0.000766631647690167	81	0.000234284160655301	189	0.000388401389202852	94.5	0.000500457904172734	WT + EV	Total
-CHX	M	Total_WT	36	Distance from start (nt)	112	0.000795025412419433	127	0.000367334424731152	239	0.000491153079468157	119.5	0.000581179918575292	WT + EV	Total
-CHX	M	Total_WT	37	Distance from start (nt)	65	0.000461398676850564	37	0.000107018690669706	102	0.000209613448141222	51	0.000284208683760135	WT + EV	Total
-CHX	M	Total_WT	38	Distance from start (nt)	19	0.000134870382464011	96	0.000277670116332209	115	0.000236328887610201	57.5	0.00020627024939811	WT + EV	Total
-CHX	M	Total_WT	39	Distance from start (nt)	146	0.00103637241261819	182	0.000526416262213147	328	0.0006740510881404	164	0.000781394337415668	WT + EV	Total
-CHX	M	Total_WT	40	Distance from start (nt)	66	0.00046849711803288	71	0.00020536019020403	137	0.000281539631326935	68.5	0.000336928654118455	WT + EV	Total
-CHX	M	Total_WT	41	Distance from start (nt)	23	0.000163264147193276	107	0.000309486483828608	130	0.000267154394689793	65	0.000236375315510942	WT + EV	Total
-CHX	M	Total_WT	42	Distance from start (nt)	158	0.00112155370680599	168	0.000485922703581366	326	0.000669941020529788	163	0.000803738205193676	WT + EV	Total
-CHX	M	Total_WT	43	Distance from start (nt)	22	0.00015616570601096	83	0.000240068954745556	105	0.00021577854955714	52.5	0.000198117330378258	WT + EV	Total
-CHX	M	Total_WT	44	Distance from start (nt)	27	0.000191657911922542	94	0.000271885322241955	121	0.000248659090442038	60.5	0.000231771617082248	WT + EV	Total
-CHX	M	Total_WT	45	Distance from start (nt)	131	0.000929895794883444	199	0.000575587011980309	330	0.000678161155751012	165	0.000752741403431876	WT + EV	Total
-CHX	M	Total_WT	46	Distance from start (nt)	45	0.000319429853204236	87	0.000251638542926065	132	0.000271264462300405	66	0.00028553419806515	WT + EV	Total
-CHX	M	Total_WT	47	Distance from start (nt)	75	0.000532383088673727	120	0.000347087645415261	195	0.000400731592034689	97.5	0.000439735367044494	WT + EV	Total
-CHX	M	Total_WT	48	Distance from start (nt)	98	0.000695647235867004	217	0.000627650158792598	315	0.000647335648671421	157.5	0.000661648697329801	WT + EV	Total
-CHX	M	Total_WT	49	Distance from start (nt)	41	0.000291036088474971	73	0.000211144984294284	114	0.000234273853804895	57	0.000251090536384627	WT + EV	Total
-CHX	M	Total_WT	50	Distance from start (nt)	52	0.000369118941480451	173	0.000500384688807002	225	0.000462382606193872	112.5	0.000434751815143726	WT + EV	Total
-CHX	M	Total_WT	51	Distance from start (nt)	140	0.000993781765524291	364	0.00105283252442629	504	0.00103573703787427	252	0.00102330714497529	WT + EV	Total
-CHX	M	Total_WT	52	Distance from start (nt)	18	0.000127771941281695	107	0.000309486483828608	125	0.000256879225663262	62.5	0.000218629212555151	WT + EV	Total
-CHX	M	Total_WT	53	Distance from start (nt)	17	0.000120673500099378	134	0.000387581204047042	151	0.000310310104601221	75.5	0.00025412735207321	WT + EV	Total
-CHX	M	Total_WT	54	Distance from start (nt)	118	0.000837616059513331	389	0.00112514245055447	507	0.00104190213929019	253.5	0.000981379255033902	WT + EV	Total
-CHX	M	Total_WT	55	Distance from start (nt)	41	0.000291036088474971	218	0.000630542555837725	259	0.000532253755574279	129.5	0.000460789322156348	WT + EV	Total
-CHX	M	Total_WT	56	Distance from start (nt)	34	0.000241347000198756	174	0.000503277085852129	208	0.000427447031503668	104	0.000372312043025443	WT + EV	Total
-CHX	M	Total_WT	57	Distance from start (nt)	158	0.00112155370680599	226	0.000653681732198742	384	0.000789132981237541	192	0.000887617719502364	WT + EV	Total
-CHX	M	Total_WT	58	Distance from start (nt)	71	0.000503989323944462	95	0.000274777719287082	166	0.000341135611680812	83	0.000389383521615772	WT + EV	Total
-CHX	M	Total_WT	59	Distance from start (nt)	126	0.000894403588971862	145	0.000419397571543441	271	0.000556914161237952	135.5	0.000656900580257651	WT + EV	Total
-CHX	M	Total_WT	60	Distance from start (nt)	77	0.00054657997103836	238	0.000688390496740268	315	0.000647335648671421	157.5	0.000617485233889314	WT + EV	Total
-CHX	M	Total_WT	61	Distance from start (nt)	43	0.000305232970839604	74	0.000214037381339411	117	0.000240438955220813	58.5	0.000259635176089507	WT + EV	Total
-CHX	M	Total_WT	62	Distance from start (nt)	73	0.000518186206309094	182	0.000526416262213147	255	0.000524033620353055	127.5	0.00052230123426112	WT + EV	Total
-CHX	M	Total_WT	63	Distance from start (nt)	122	0.000866009824242596	318	0.000919782260350443	440	0.000904214874334683	220	0.00089289604229652	WT + EV	Total
-CHX	M	Total_WT	64	Distance from start (nt)	71	0.000503989323944462	121	0.000349980042460389	192	0.000394566490618771	96	0.000426984683202425	WT + EV	Total
-CHX	M	Total_WT	65	Distance from start (nt)	32	0.000227150117834124	97	0.000280562513377336	129	0.000265099360884487	64.5	0.00025385631560573	WT + EV	Total
-CHX	M	Total_WT	66	Distance from start (nt)	176	0.00124932564808768	286	0.000827225554906373	462	0.000949425618051417	231	0.00103827560149703	WT + EV	Total
-CHX	M	Total_WT	67	Distance from start (nt)	61	0.000433004912121298	148	0.000428074762678822	209	0.000429502065308974	104.5	0.00043053983740006	WT + EV	Total
-CHX	M	Total_WT	68	Distance from start (nt)	65	0.000461398676850564	195	0.0005640174237998	260	0.000534308789379585	130	0.000512708050325182	WT + EV	Total
-CHX	M	Total_WT	69	Distance from start (nt)	200	0.00141968823646327	538	0.00155610961027842	738	0.0015166149483159	369	0.00148789892337085	WT + EV	Total
-CHX	M	Total_WT	70	Distance from start (nt)	30	0.000212953235469491	144	0.000416505174498314	174	0.000357575882123261	87	0.000314729204983902	WT + EV	Total
-CHX	M	Total_WT	71	Distance from start (nt)	70	0.000496890882762145	200	0.000578479409025436	270	0.000554859127432646	135	0.000537685145893791	WT + EV	Total
-CHX	M	Total_WT	72	Distance from start (nt)	200	0.00141968823646327	412	0.0011916675825924	612	0.00125768068884733	306	0.00130567790952784	WT + EV	Total
-CHX	M	Total_WT	73	Distance from start (nt)	38	0.000269740764928022	162	0.000468568321310603	200	0.000411006761061219	100	0.000369154543119312	WT + EV	Total
-CHX	M	Total_WT	74	Distance from start (nt)	87	0.000617564382861524	204	0.000590048997205944	291	0.000598014837344074	145.5	0.000603806690033734	WT + EV	Total
-CHX	M	Total_WT	75	Distance from start (nt)	109	0.000773730088872484	525	0.00151850844869177	634	0.00130289143256407	317	0.00114611926878213	WT + EV	Total
-CHX	M	Total_WT	76	Distance from start (nt)	41	0.000291036088474971	156	0.00045121393903984	197	0.000404841659645301	98.5	0.000371125013757405	WT + EV	Total
-CHX	M	Total_WT	77	Distance from start (nt)	88	0.00062466282404384	336	0.000971845407162732	424	0.000871334333449785	212	0.000798254115603286	WT + EV	Total
-CHX	M	Total_WT	78	Distance from start (nt)	211	0.00149777108946875	575	0.00166312830094813	786	0.00161525657097059	393	0.00158044969520844	WT + EV	Total
-CHX	M	Total_WT	79	Distance from start (nt)	64	0.000454300235668247	328	0.000948706230801715	392	0.00080557325167999	196	0.000701503233234981	WT + EV	Total
-CHX	M	Total_WT	80	Distance from start (nt)	79	0.000560776853402993	317	0.000916889863305316	396	0.000813793386901215	198	0.000738833358354154	WT + EV	Total
-CHX	M	Total_WT	81	Distance from start (nt)	326	0.00231409182543513	771	0.00223003812179305	1097	0.00225437208442079	548.5	0.00227206497361409	WT + EV	Total
-CHX	M	Total_WT	82	Distance from start (nt)	58	0.000411709588574349	348	0.00100655417170426	406	0.000834343724954276	203	0.000709131880139304	WT + EV	Total
-CHX	M	Total_WT	83	Distance from start (nt)	34	0.000241347000198756	200	0.000578479409025436	234	0.000480877910441627	117	0.000409913204612096	WT + EV	Total
-CHX	M	Total_WT	84	Distance from start (nt)	148	0.00105056929498282	426	0.00123216114122418	574	0.0011795894042457	287	0.0011413652181035	WT + EV	Total
-CHX	M	Total_WT	85	Distance from start (nt)	58	0.000411709588574349	153	0.000442536747904458	211	0.000433612132919587	105.5	0.000427123168239404	WT + EV	Total
-CHX	M	Total_WT	86	Distance from start (nt)	31	0.000220051676651807	233	0.000673928511514633	264	0.00054252892460081	132	0.00044699009408322	WT + EV	Total
-CHX	M	Total_WT	87	Distance from start (nt)	158	0.00112155370680599	451	0.00130447106735236	609	0.00125151558743141	304.5	0.00121301238707917	WT + EV	Total
-CHX	M	Total_WT	88	Distance from start (nt)	48	0.000340725176751185	208	0.000601618585386453	256	0.000526088654158361	128	0.000471171881068819	WT + EV	Total
-CHX	M	Total_WT	89	Distance from start (nt)	81	0.000574973735767625	335	0.000968953010117605	416	0.000854894063007336	208	0.000771963372942615	WT + EV	Total
-CHX	M	Total_WT	90	Distance from start (nt)	193	0.00136999914818706	526	0.0015214008457369	719	0.00147756930601508	359.5	0.00144569999696198	WT + EV	Total
-CHX	M	Total_WT	91	Distance from start (nt)	85	0.000603367500496891	241	0.00069706768787565	326	0.000669941020529788	163	0.000650217594186271	WT + EV	Total
-CHX	M	Total_WT	92	Distance from start (nt)	100	0.000709844118231636	270	0.000780947202184338	370	0.000760362507963256	185	0.000745395660207987	WT + EV	Total
-CHX	M	Total_WT	93	Distance from start (nt)	220	0.0015616570601096	659	0.00190608965273881	879	0.00180637471486406	439.5	0.00173387335642421	WT + EV	Total
-CHX	M	Total_WT	94	Distance from start (nt)	87	0.000617564382861524	180	0.000520631468122892	267	0.000548694026016728	133.5	0.000569097925492208	WT + EV	Total
-CHX	M	Total_WT	95	Distance from start (nt)	135	0.000958289559612709	284	0.000821440760816119	419	0.000861059164423255	209.5	0.000889865160214414	WT + EV	Total
-CHX	M	Total_WT	96	Distance from start (nt)	199	0.00141258979528096	436	0.00126108511167545	635	0.00130494646636937	317.5	0.0013368374534782	WT + EV	Total
-CHX	M	Total_WT	97	Distance from start (nt)	99	0.00070274567704932	178	0.000514846674032638	277	0.000569244364069789	138.5	0.000608796175540979	WT + EV	Total
-CHX	M	Total_WT	98	Distance from start (nt)	84	0.000596269059314574	209	0.00060451098243158	293	0.000602124904954686	146.5	0.000600390020873077	WT + EV	Total
-CHX	M	Total_WT	99	Distance from start (nt)	263	0.0018668900309492	402	0.00116274361214113	665	0.00136659748052855	332.5	0.00151481682154516	WT + EV	Total
-CHX	M	Total_WT	100	Distance from start (nt)	85	0.000603367500496891	150	0.000433859556769077	235	0.000482932944246933	117.5	0.000518613528632984	WT + EV	Total
-CHX	M	Total_WT	-100	Distance from stop (nt)	76	0.000539481529856044	221	0.000639219746973107	297	0.000610345040175911	148.5	0.000589350638414575	WT + EV	Total
-CHX	M	Total_WT	-99	Distance from stop (nt)	148	0.00105056929498282	313	0.000905320275124807	461	0.000947370584246111	230.5	0.000977944785053814	WT + EV	Total
-CHX	M	Total_WT	-98	Distance from stop (nt)	389	0.00276129361992107	695	0.00201021594636339	1084	0.00222765664495181	542	0.00238575478314223	WT + EV	Total
-CHX	M	Total_WT	-97	Distance from stop (nt)	114	0.000809222294784065	237	0.000685498099695141	351	0.00072131686566244	175.5	0.000747360197239603	WT + EV	Total
-CHX	M	Total_WT	-96	Distance from stop (nt)	235	0.00166813367784435	299	0.000864826716493026	534	0.00109738805203346	267	0.00126648019716869	WT + EV	Total
-CHX	M	Total_WT	-95	Distance from stop (nt)	402	0.00285357335529118	677	0.0019581527995511	1079	0.00221738147592528	539.5	0.00240586307742114	WT + EV	Total
-CHX	M	Total_WT	-94	Distance from stop (nt)	139	0.000986683324341974	329	0.000951598627846842	468	0.000961755820883254	234	0.000969140976094408	WT + EV	Total
-CHX	M	Total_WT	-93	Distance from stop (nt)	83	0.000589170618132258	586	0.00169494466844453	669	0.00137481761574978	334.5	0.00114205764328839	WT + EV	Total
-CHX	M	Total_WT	-92	Distance from stop (nt)	194	0.00137709758936937	912	0.00263786610515599	1106	0.00227286738866854	553	0.00200748184726268	WT + EV	Total
-CHX	M	Total_WT	-91	Distance from stop (nt)	124	0.000880206706607229	320	0.000925567054440697	444	0.000912435009555907	222	0.000902886880523963	WT + EV	Total
-CHX	M	Total_WT	-90	Distance from stop (nt)	85	0.000603367500496891	292	0.000844579937177136	377	0.000774747744600399	188.5	0.000723973718837014	WT + EV	Total
-CHX	M	Total_WT	-89	Distance from stop (nt)	407	0.00288906556120276	698	0.00201889313749877	1105	0.00227081235486324	552.5	0.00245397934935077	WT + EV	Total
-CHX	M	Total_WT	-88	Distance from stop (nt)	138	0.000979584883159658	336	0.000971845407162732	474	0.00097408602371509	237	0.000975715145161195	WT + EV	Total
-CHX	M	Total_WT	-87	Distance from stop (nt)	182	0.00129191629518158	302	0.000873503907628408	484	0.000994636361768151	242	0.00108271010140499	WT + EV	Total
-CHX	M	Total_WT	-86	Distance from stop (nt)	347	0.00246315909026378	771	0.00223003812179305	1118	0.00229752779433222	559	0.00234659860602842	WT + EV	Total
-CHX	M	Total_WT	-85	Distance from stop (nt)	138	0.000979584883159658	337	0.000974737804207859	475	0.000976141057520396	237.5	0.000977161343683759	WT + EV	Total
-CHX	M	Total_WT	-84	Distance from stop (nt)	180	0.00127771941281695	350	0.00101233896579451	530	0.00108916791681223	265	0.00114502918930573	WT + EV	Total
-CHX	M	Total_WT	-83	Distance from stop (nt)	428	0.0030381328260314	736	0.0021288042252136	1164	0.0023920593493763	582	0.0025834685256225	WT + EV	Total
-CHX	M	Total_WT	-82	Distance from stop (nt)	102	0.000724041000596269	405	0.00117142080327651	507	0.00104190213929019	253.5	0.000947730901936388	WT + EV	Total
-CHX	M	Total_WT	-81	Distance from stop (nt)	86	0.000610465941679207	978	0.00282876431013438	1064	0.00218655596884569	532	0.00171961512590679	WT + EV	Total
-CHX	M	Total_WT	-80	Distance from stop (nt)	303	0.00215082767824186	1249	0.00361260390936385	1552	0.00318941246583506	776	0.00288171579380285	WT + EV	Total
-CHX	M	Total_WT	-79	Distance from stop (nt)	147	0.00104347085380051	447	0.00129290147917185	594	0.00122069008035182	297	0.00116818616648618	WT + EV	Total
-CHX	M	Total_WT	-78	Distance from stop (nt)	78	0.000553678412220676	398	0.00115117402396062	476	0.000978196091325702	238	0.000852426218090647	WT + EV	Total
-CHX	M	Total_WT	-77	Distance from stop (nt)	290	0.00205854794287175	726	0.00209988025476233	1016	0.00208791434619099	508	0.00207921409881704	WT + EV	Total
-CHX	M	Total_WT	-76	Distance from stop (nt)	117	0.000830517618331015	398	0.00115117402396062	515	0.00105834240973264	257.5	0.000990845821145816	WT + EV	Total
-CHX	M	Total_WT	-75	Distance from stop (nt)	141	0.00100088020670661	707	0.00204492471090492	848	0.00174266866689957	424	0.00152290245880576	WT + EV	Total
-CHX	M	Total_WT	-74	Distance from stop (nt)	452	0.003208495414407	1330	0.00384688807001915	1782	0.00366207024105547	891	0.00352769174221307	WT + EV	Total
-CHX	M	Total_WT	-73	Distance from stop (nt)	122	0.000866009824242596	360	0.00104126293624578	482	0.000990526294157539	241	0.00095363638024419	WT + EV	Total
-CHX	M	Total_WT	-72	Distance from stop (nt)	190	0.00134870382464011	359	0.00103837053920066	549	0.00112821355911305	274.5	0.00119353718192038	WT + EV	Total
-CHX	M	Total_WT	-71	Distance from stop (nt)	302	0.00214372923705954	580	0.00167759028617376	882	0.00181253981627998	441	0.00191065976161665	WT + EV	Total
-CHX	M	Total_WT	-70	Distance from stop (nt)	98	0.000695647235867004	261	0.000754915628778194	359	0.000737757136104889	179.5	0.000725281432322599	WT + EV	Total
-CHX	M	Total_WT	-69	Distance from stop (nt)	131	0.000929895794883444	454	0.00131314825848774	585	0.00120219477610407	292.5	0.00112152202668559	WT + EV	Total
-CHX	M	Total_WT	-68	Distance from stop (nt)	231	0.00163973991311508	780	0.0022560696951992	1011	0.00207763917716446	505.5	0.00194790480415714	WT + EV	Total
-CHX	M	Total_WT	-67	Distance from stop (nt)	145	0.00102927397143587	355	0.00102680095102015	500	0.00102751690265305	250	0.00102803746122801	WT + EV	Total
-CHX	M	Total_WT	-66	Distance from stop (nt)	73	0.000518186206309094	459	0.00132761024371338	532	0.00109327798442284	266	0.000922898225011235	WT + EV	Total
-CHX	M	Total_WT	-65	Distance from stop (nt)	290	0.00205854794287175	981	0.00283744150126976	1271	0.00261194796654405	635.5	0.00244799472207075	WT + EV	Total
-CHX	M	Total_WT	-64	Distance from stop (nt)	147	0.00104347085380051	634	0.00183377972661063	781	0.00160498140194406	390.5	0.00143862529020557	WT + EV	Total
-CHX	M	Total_WT	-63	Distance from stop (nt)	124	0.000880206706607229	423	0.0012234839500888	547	0.00112410349150244	273.5	0.00105184532834801	WT + EV	Total
-CHX	M	Total_WT	-62	Distance from stop (nt)	271	0.00192367756040773	853	0.00246721467949348	1124	0.00230985799716405	562	0.00219544611995061	WT + EV	Total
-CHX	M	Total_WT	-61	Distance from stop (nt)	210	0.00149067264828644	404	0.00116852840623138	614	0.00126179075645794	307	0.00132960052725891	WT + EV	Total
-CHX	M	Total_WT	-60	Distance from stop (nt)	178	0.00126352253045231	473	0.00136810380234516	651	0.00133782700725427	325.5	0.00131581316639873	WT + EV	Total
-CHX	M	Total_WT	-59	Distance from stop (nt)	347	0.00246315909026378	548	0.00158503358072969	895	0.00183925525574896	447.5	0.00202409633549674	WT + EV	Total
-CHX	M	Total_WT	-58	Distance from stop (nt)	112	0.000795025412419433	235	0.000679713305604887	347	0.000713096730441216	173.5	0.00073736935901216	WT + EV	Total
-CHX	M	Total_WT	-57	Distance from stop (nt)	97	0.000688548794684687	307	0.000887965892854044	404	0.000830233657343663	202	0.000788257343769366	WT + EV	Total
-CHX	M	Total_WT	-56	Distance from stop (nt)	334	0.00237087935489367	571	0.00165155871276762	905	0.00185980559380202	452.5	0.00201121903383064	WT + EV	Total
-CHX	M	Total_WT	-55	Distance from stop (nt)	75	0.000532383088673727	260	0.000752023231733066	335	0.000688436324777543	167.5	0.000642203160203397	WT + EV	Total
-CHX	M	Total_WT	-54	Distance from stop (nt)	40	0.000283937647292655	375	0.00108464889192269	415	0.00085283902920203	207.5	0.000684293269607673	WT + EV	Total
-CHX	M	Total_WT	-53	Distance from stop (nt)	204	0.00144808200119254	749	0.00216640538680026	953	0.00195844721645671	476.5	0.0018072436939964	WT + EV	Total
-CHX	M	Total_WT	-52	Distance from stop (nt)	126	0.000894403588971862	337	0.000974737804207859	463	0.000951480651856723	231.5	0.00093457069658986	WT + EV	Total
-CHX	M	Total_WT	-51	Distance from stop (nt)	162	0.00114994747153525	452	0.00130736346439748	614	0.00126179075645794	307	0.00122865546796637	WT + EV	Total
-CHX	M	Total_WT	-50	Distance from stop (nt)	275	0.001952071325137	1099	0.00317874435259477	1374	0.00282361644849058	687	0.00256540783886588	WT + EV	Total
-CHX	M	Total_WT	-49	Distance from stop (nt)	72	0.000511087765126778	415	0.00120034477372778	487	0.00100080146318407	243.5	0.000855716269427279	WT + EV	Total
-CHX	M	Total_WT	-48	Distance from stop (nt)	85	0.000603367500496891	387	0.00111935765646422	472	0.000969975956104478	236	0.000861362578480555	WT + EV	Total
-CHX	M	Total_WT	-47	Distance from stop (nt)	375	0.00266191544336864	791	0.0022878860626956	1166	0.00239616941698691	583	0.00247490075303212	WT + EV	Total
-CHX	M	Total_WT	-46	Distance from stop (nt)	126	0.000894403588971862	370	0.00107018690669706	496	0.00101929676743182	248	0.000982295247834459	WT + EV	Total
-CHX	M	Total_WT	-45	Distance from stop (nt)	77	0.00054657997103836	425	0.00122926874417905	502	0.00103162697026366	251	0.000887924357608705	WT + EV	Total
-CHX	M	Total_WT	-44	Distance from stop (nt)	370	0.00262642323745705	745	0.00215483579861975	1115	0.0022913626929163	557.5	0.0023906295180384	WT + EV	Total
-CHX	M	Total_WT	-43	Distance from stop (nt)	79	0.000560776853402993	291	0.000841687540132009	370	0.000760362507963256	185	0.000701232196767501	WT + EV	Total
-CHX	M	Total_WT	-42	Distance from stop (nt)	159	0.0011286521479883	409	0.00118299039145702	568	0.00116725920141386	284	0.00115582126972266	WT + EV	Total
-CHX	M	Total_WT	-41	Distance from stop (nt)	294	0.00208694170760101	636	0.00183956452070089	930	0.00191118143893467	465	0.00196325311415095	WT + EV	Total
-CHX	M	Total_WT	-40	Distance from stop (nt)	182	0.00129191629518158	203	0.000587156600160817	385	0.000791188015042847	192.5	0.000939536447671198	WT + EV	Total
-CHX	M	Total_WT	-39	Distance from stop (nt)	102	0.000724041000596269	323	0.000934244245576079	425	0.000873389367255091	212.5	0.000829142623086174	WT + EV	Total
-CHX	M	Total_WT	-38	Distance from stop (nt)	342	0.0024276668843522	651	0.00188295047637779	993	0.00204064856866895	496.5	0.00215530868036499	WT + EV	Total
-CHX	M	Total_WT	-37	Distance from stop (nt)	104	0.000738237882960902	290	0.000838795143086882	394	0.000809683319290602	197	0.000788516513023892	WT + EV	Total
-CHX	M	Total_WT	-36	Distance from stop (nt)	56	0.000397512706209716	324	0.000937136642621206	380	0.000780912846016317	190	0.000667324674415461	WT + EV	Total
-CHX	M	Total_WT	-35	Distance from stop (nt)	234	0.00166103523666203	575	0.00166312830094813	809	0.00166252234849263	404.5	0.00166208176880508	WT + EV	Total
-CHX	M	Total_WT	-34	Distance from stop (nt)	90	0.000638859706408473	246	0.000711529673101286	336	0.000690491358582849	168	0.000675194689754879	WT + EV	Total
-CHX	M	Total_WT	-33	Distance from stop (nt)	152	0.00107896305971209	352	0.00101812375988477	504	0.00103573703787427	252	0.00104854340979843	WT + EV	Total
-CHX	M	Total_WT	-32	Distance from stop (nt)	428	0.0030381328260314	824	0.0023833351651848	1252	0.00257290232424323	626	0.0027107339956081	WT + EV	Total
-CHX	M	Total_WT	-31	Distance from stop (nt)	124	0.000880206706607229	281	0.000812763569680737	405	0.000832288691148969	202.5	0.000846485138143983	WT + EV	Total
-CHX	M	Total_WT	-30	Distance from stop (nt)	62	0.000440103353303615	280	0.00080987117263561	342	0.000702821561414685	171	0.000624987262969612	WT + EV	Total
-CHX	M	Total_WT	-29	Distance from stop (nt)	253	0.00179590561912604	631	0.00182510253547525	884	0.00181664988389059	442	0.00181050407730064	WT + EV	Total
-CHX	M	Total_WT	-28	Distance from stop (nt)	121	0.00085891138306028	250	0.000723099261281795	371	0.000762417541768562	185.5	0.000791005322171037	WT + EV	Total
-CHX	M	Total_WT	-27	Distance from stop (nt)	45	0.000319429853204236	386	0.00111646525941909	431	0.000885719570086928	215.5	0.000717947556311664	WT + EV	Total
-CHX	M	Total_WT	-26	Distance from stop (nt)	307	0.00217922144297112	705	0.00203913991681466	1012	0.00207969421096977	506	0.00210918067989289	WT + EV	Total
-CHX	M	Total_WT	-25	Distance from stop (nt)	125	0.000887305147789545	279	0.000806978775590483	404	0.000830233657343663	202	0.000847141961690014	WT + EV	Total
-CHX	M	Total_WT	-24	Distance from stop (nt)	100	0.000709844118231636	327	0.000945813833756587	427	0.000877499434865704	213.5	0.000827828975994112	WT + EV	Total
-CHX	M	Total_WT	-23	Distance from stop (nt)	239	0.00169652744257361	568	0.00164288152163224	807	0.00165841228088202	403.5	0.00166970448210292	WT + EV	Total
-CHX	M	Total_WT	-22	Distance from stop (nt)	123	0.000873108265424913	223	0.000645004541063361	346	0.00071104169663591	173	0.000759056403244137	WT + EV	Total
-CHX	M	Total_WT	-21	Distance from stop (nt)	139	0.000986683324341974	488	0.00141148975802206	627	0.00128850619592692	313.5	0.00119908654118202	WT + EV	Total
-CHX	M	Total_WT	-20	Distance from stop (nt)	354	0.00251284817853999	919	0.00265811288447188	1273	0.00261605803415466	636.5	0.00258548053150593	WT + EV	Total
-CHX	M	Total_WT	-19	Distance from stop (nt)	95	0.000674351912320054	317	0.000916889863305316	412	0.000846673927786112	206	0.000795620887812685	WT + EV	Total
-CHX	M	Total_WT	-18	Distance from stop (nt)	126	0.000894403588971862	281	0.000812763569680737	407	0.000836398758759582	203.5	0.000853583579326299	WT + EV	Total
-CHX	M	Total_WT	-17	Distance from stop (nt)	404	0.00286777023765581	625	0.00180774815320449	1029	0.00211462978565997	514.5	0.00233775919543015	WT + EV	Total
