,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YNR030W_mRNA,63.27,60.57,62.32,60.43,63.33,59.09,67.11,60.22,65.9,63.77,87.99,84.93,82.18,94.71,86.76,91.08,96.84,98.92,96.46,95.06,84.74,88.24
YGL047W_mRNA,37.67,37.86,49.04,35.72,37.45,31.34,47.09,37.87,44.14,40.92,17.63,16.34,19.53,25.89,25.89,23.13,18.47,20.74,19.23,21.1,19.54,23.03
YBR070C_mRNA,43.09,39.55,49.07,39.79,41.37,36.99,49.12,44.1,55.38,49.96,21.29,18.82,19.85,30.8,27.1,27.47,20.61,18.38,15.97,22.55,19.8,36.19
YGL065C_mRNA,46.57,32.66,43.24,32.3,47.98,30.95,51.99,33.48,50.76,46.26,45.42,44.26,37.2,50.95,39.1,47.34,53.71,46.7,47.89,44.18,39.89,44.17
YBL082C_mRNA,47.19,46.21,45.11,44.33,45,35.62,35.52,28.8,47.89,55.32,72.31,70.73,67.87,72.15,88.84,74.47,44.41,49.64,47.76,96.43,99.37,89.42
YPL227C_mRNA,91.36,76.54,85.71,75.37,92.53,72.88,94.64,87.28,102.67,89.82,76.01,80.61,73.88,91.93,81.05,81.45,87.27,82.72,81.87,89.24,79.16,87.35
YOR002W_mRNA,49.79,43.82,50.86,45.18,51.8,40.4,53.65,38.58,62.42,59.12,102.07,86.28,88.6,136.07,115.75,121.06,94.45,91.01,89.4,128.11,124.28,106.1
YBR243C_mRNA,34.26,34.62,40.56,32.54,36.73,32.85,43.71,38.11,37.64,35.13,44.27,38.04,38.98,43.34,43.09,39.83,44.25,41.47,41.22,44.58,41.23,40.1
YOR067C_mRNA,49.56,41.73,44.25,43.36,46.65,41.41,48.95,42.76,48.55,44.57,40.52,45.33,36.98,44.71,42.29,37.01,47.33,43.35,44.63,42,41.92,39.43
YNL219C_mRNA,76.84,73.83,81.61,73.16,74.19,70.07,85.55,75.28,80.57,71.64,69.41,76.06,66.23,93.23,74.8,79.5,83.23,77.98,81.21,83.97,80.84,79.74
YGL021W_mRNA,71.36,36.81,54.88,38.59,61.09,37.9,58.48,38.16,68.5,59.46,96.54,77.72,67.27,96.29,88.76,104.88,86.53,85.85,85.84,91.02,86.24,83.68
YBL009W_mRNA,37.29,26.44,31.63,26.41,41.42,30.09,38.35,32.62,41.15,36.4,49.5,42.78,38.49,53.32,42.13,53.59,62.31,58.05,60.16,44.93,45.1,52.6
YML086C_mRNA,99.78,98.51,109.52,96.69,96.58,91.82,110.26,104.96,104.39,98.27,94.99,100.18,91.28,112.13,93.4,108.38,101.05,98.22,99.29,88.97,86.75,95.59
YNL270C_mRNA,4.28,1.93,3.71,1.87,3.27,1.32,2.74,1.31,4.9,4.73,5.12,4.45,4.7,7.45,7.36,6.37,2.86,2.75,2.38,8.11,8.09,7.63
YOL130W_mRNA,91.74,63.78,82.76,64.48,69.35,46.06,70.25,53.55,90.53,84.85,129.75,121.18,112.12,186.44,162.38,175.3,93.12,89.33,89.18,165.1,172.62,166.71
YFL050C_mRNA,34.13,19.88,28.97,20.46,24.66,9.31,25.94,10.59,44.59,39.74,50.93,44.27,41.21,103.48,83.11,101.29,23.45,23.87,22.5,83.88,86.74,84.36
YLR089C_mRNA,62.84,60.34,71.1,57.4,57.43,43.04,69.07,67.12,56.48,55.66,109.45,112.46,98.87,112.48,107.32,105.25,123.66,118.69,121.52,111.35,106.68,90.91
YDR111C_mRNA,28.53,19.44,32.74,19.03,25.63,15.13,29.94,15.71,28.4,25.89,31.55,26.78,27.97,39.94,33.76,32.16,33.6,30.23,31.45,32.69,31.97,34.74
YKR021W_mRNA,26.94,17.34,25.79,17.46,24.07,13.96,23.85,16.25,25.47,23.84,47.19,42.85,38.53,58.25,48.82,58.14,47.21,45.68,47.02,50.31,46.32,48.79
YJL084C_mRNA,14.02,7.27,12.93,7.55,13.86,7.42,11.81,6.94,13.84,12.67,44.07,42.13,35.24,50.83,42.92,52.75,45.02,44.96,46.83,43.76,41.15,42.17
YGR225W_mRNA,0.62,0,0.58,0.14,0.88,0.08,0.61,0.38,0.55,0.69,0.67,1.68,0,0,1.33,0,0,0.21,0,0,0,1.12
YGR225W_pre-mRNA,2.36,1.37,1.55,1.29,1.2,0.69,1.32,0.41,2.83,2.18,1.14,0.09,1.44,2.39,0.78,3.42,1.32,1.3,1.56,2.63,1.77,1.73
YML035C_mRNA,66.87,54.71,63.56,53.5,66.58,53.95,75,64.65,69.14,63.24,69.72,64.99,61.29,75.68,63.04,76.75,78.72,78,76.6,64.35,64.9,68.76
YDR242W_mRNA,23.33,16.57,25.05,16.69,17.98,7.19,18.85,8.05,43.36,37.6,38.92,36.08,32.52,80.52,69.08,67.3,20.5,19.66,18.66,60.39,65.92,63.92
YBR211C_mRNA,35.24,14.3,32.92,14.34,35.46,13.41,35.19,13.12,37.01,34.93,31.52,33.7,24.02,39.71,27.57,36.92,38.03,34.81,36.07,25.18,26.49,29.6
YOR378W_mRNA,6.16,3.63,5.94,3.43,7.54,4.45,8.06,5.31,5.78,5.89,7.47,4.55,6.65,5.41,6.98,4.32,6.21,7.38,6.68,7.41,5.51,5.78
YBR158W_mRNA,184.61,106.17,164.81,109.81,177.36,104.5,181.08,117.09,193.26,170.86,247.23,212.82,197.04,230.59,222.67,245.12,234.84,233.59,214.66,204.58,198.05,183.55
YGL156W_mRNA,11.68,10.72,12.04,9.99,7.73,4.46,7.57,5.44,13.28,12.62,11.91,9.01,8.81,21.7,16.48,19.71,5.78,6.17,5.65,13.34,15.76,16.78
YJR047C_mRNA,4.75,2.79,2.91,3.17,7.69,4.73,9.58,7.63,3.9,3.61,6.06,5.25,3.98,2.82,2.6,4.48,8.66,8.68,9.55,3.22,5.54,6.17
YEL036C_mRNA,92.26,62.07,78.92,59.03,86.77,56.76,80.21,64.68,79.42,78.66,125.89,111.16,110.4,117.88,118.29,122.28,117.58,121.32,119.41,122.68,120.14,117.01
YKL047W_mRNA,39.48,29.4,37.86,28.4,38.6,27.37,46.27,29.7,42.44,36.61,32.99,24.27,24.76,39.11,28.55,34.06,34.94,34.25,33.48,29.2,29.02,31.43
YHR126C_mRNA,0.18,0.18,0.5,0.23,0.37,0.12,0.42,0.1,0.46,0.26,0.03,0.2,0,0,0.24,0.1,0.19,0.13,0.07,0,0.24,0.32
YPR128C_mRNA,43.64,38.08,43.71,36.02,49.24,40.83,52.59,40.15,53.02,47.48,39.7,41.14,38.56,50.45,36.95,42.84,49.35,46.75,48.01,42.4,42.13,40.79
YPR180W_mRNA,54.33,43.31,53.73,42.74,49.67,36.84,55.12,41.64,59.22,55.17,44.82,48.67,36.89,58.17,50.45,56.37,50.39,45.71,45.16,52.74,50.23,48.66
YCL050C_mRNA,139.06,131.33,140.31,129.76,151.59,132.37,146.72,125.99,148.17,149.48,355.49,363.55,339.72,390.04,333.85,352.29,413.35,382.54,391.17,360.91,382.99,342.53
YDR530C_mRNA,48.49,28.76,48.12,28.41,34.43,15.84,39.74,18.06,61.31,56.95,70.04,59.58,59.31,121.17,109.66,117.79,33.91,33.74,31.83,114.85,108.87,111.61
YNL172W_mRNA,26.66,17.16,25.53,17.19,25.41,16.6,27.2,17.71,27.32,24.03,31.42,31.5,25.51,38.45,30.57,37.07,30.05,29.59,29.93,32.15,29.48,32.74
YDL008W_mRNA,76.93,66.8,72.55,69.48,69.97,56.31,73.67,65.4,78.23,76.15,70.19,67.07,65.43,78.79,59.87,73.73,67.3,66.09,64.27,59.33,69.25,76.19
YLR127C_mRNA,23.11,14.78,20.46,14.25,20.59,11.79,22.2,13.35,27.27,22.65,24,21.52,17.05,25.71,22.33,26.26,22.42,20.23,20.57,25.01,27.43,24.84
YDR118W_mRNA,28.7,17.25,26.99,16.71,27.94,14.47,33.26,15.91,35.21,28.62,18.11,20.46,14.31,25.46,17.83,25.5,18.31,16.74,16.5,18.52,18.22,23.07
YOR249C_mRNA,25.7,16.23,22.22,16.65,25.44,14.24,27.04,14.78,31.61,26.58,19.22,16.2,15.9,24.79,19.69,23.01,19.07,18.48,17.22,19.01,20.98,21.03
YLR102C_mRNA,39.4,22.38,36.49,22.87,34.12,18.74,37.37,22.49,37.07,34.76,21.13,23.94,17,22.66,19.89,18.02,19.64,19.18,19.75,19.67,17.19,19.18
YBR151W_mRNA,101.52,110.16,119.87,102.14,99.96,93.91,121.58,119.77,115.51,101.2,118.87,140.3,129.52,148.47,134.9,134.93,100.69,96.18,93.77,117.4,131.94,133.34
YKL103C_mRNA,46.36,37.58,48.9,38.24,41.86,27.36,41.39,27.95,43.2,44.92,48.81,48.2,37.47,41.51,42.39,43.35,31.91,33.85,34.06,46.02,42.55,42.53
YKL157W_mRNA,116.17,107.96,120.14,108.99,97.86,90.87,120.22,107.85,108.81,104.17,96.7,89.45,86.07,111.93,90.48,110.26,89.58,89.7,89.28,99.22,93.81,95.28
YKL157W_pre-mRNA,9.48,22.32,13.16,19.42,20.81,18.39,14.14,9.36,25.96,19.19,19.99,21.12,21.93,27.36,29.69,29.06,15.43,15.75,18.41,24.84,24.06,27.44
YBR286W_mRNA,315.96,356.55,349.16,354.41,326.64,328.22,337.54,347.38,297.88,309.31,466.3,435.74,439.82,493.21,438.6,469.05,542,532.04,541.35,498.13,494.79,460.93
YHR113W_mRNA,56.69,57.8,64.33,55.39,57.71,50.77,63.6,52.59,63.93,59.96,63.96,61.74,51.89,76.79,66.07,79.6,52.27,52.61,52.93,63.11,65.18,66.77
YDR525W_mRNA,0.74,0.38,0.23,0.32,0.33,0.31,0.38,0.24,0.54,0.51,2.07,0.47,1.14,0.06,0.77,0.38,0.43,0.66,0.46,1.23,0.63,0.28
YNL077W_mRNA,22.74,11.49,23.3,11.84,20.04,11.25,23.34,10.94,23.65,22.58,18.54,19.95,18.92,25.78,21.09,22.46,21.5,19.56,19.5,23.88,20.61,22.54
YJR005W_mRNA,55.44,35.46,52.18,35.6,55.68,33.83,59.96,34.31,64.69,55.91,73.47,68.72,58.66,76.2,64.52,79.14,77.33,73.21,70.53,65.81,65.61,66.08
YKL135C_mRNA,59.06,46.19,61.01,46.8,57.67,38.75,62.91,41.94,64.54,59.47,73.49,69.81,61.12,85.7,68.95,73.93,70.92,69.03,69.48,67.83,65.7,66
YBL037W_mRNA,42.41,28.93,40.26,28.61,39.68,23.95,43.02,24.84,45.2,40.66,42.31,35.92,33.81,47.99,41.08,47.83,42.07,41.02,40.46,38.76,38.65,40.67
YPR029C_mRNA,66.23,53.59,65.59,53.1,70,53.17,75.7,56.82,74.95,64.64,63.74,61.64,52.28,74.21,61.1,69.75,74.68,69.39,73.64,63.79,65.16,66.17
YPL195W_mRNA,83.79,64.18,70.5,64.87,75.7,61.9,83.3,67.93,86.18,73.53,60.8,67.49,54.48,76.73,56.16,72.37,63.5,62.61,61.27,58.12,57.32,65.94
YGR261C_mRNA,56.26,54.02,55.22,54.4,59.34,52.46,65.18,58,62.3,57.3,69.5,70.86,66.07,89.32,67.7,75.02,86.52,82.86,83.61,67.28,73.24,67.92
YPL259C_mRNA,53.87,35.83,52.94,36.65,59.44,35.25,60.93,36.19,65.71,58.29,59.37,56.77,49.6,68.39,53.93,59.63,71.64,66.71,66.16,54.4,53.89,52.07
YHL019C_mRNA,31.81,17.66,26.33,16.94,27.44,14.75,27.15,16.06,32.19,29.55,38.92,36.87,30.5,43.55,40.95,43.5,32.6,30.82,31.19,41.6,38.11,40.92
YBR288C_mRNA,51.86,44.72,52.61,43.28,56.82,45,60.14,47.07,63.07,53.72,44.98,42.2,38.88,46.63,43.71,52.24,51.57,47.29,47.6,41.95,40.21,43.51
YOL062C_mRNA,80.83,82.84,86.74,80.69,81.56,63.55,82.63,65.74,101.03,96.83,81.64,77.42,74.43,106.52,87.21,105.05,74.3,71.9,69.22,97.18,89.66,91.16
YKL114C_mRNA,74.35,59.7,65.39,60.12,67.01,58.79,74.39,66.28,79.13,70.26,41.43,37.65,39.93,42.99,40.56,44.37,42.49,40.26,39.53,41.33,45.69,45.23
YBL019W_mRNA,23.51,14.5,22.53,14.67,18.51,9.12,21.5,10.4,29.41,24.71,22.99,23.42,20.68,36.57,30.82,36.07,16.13,15.62,16.36,33.75,31.94,34.03
YNL094W_mRNA,61.69,43.27,51.65,46.93,44.79,32.37,47.8,35.33,64.19,60.03,89.67,83.97,75.94,131.85,105.79,112.78,62.7,60.49,60.1,109.44,108.08,97.56
YIL040W_mRNA,62.29,59.2,65.75,58.57,68.11,48.19,69.23,45.12,77.67,69.75,129.87,96.11,107.69,105.59,130.4,106.11,128.48,125.96,123.02,111.51,107.15,89.29
YJL075C_mRNA,0.12,0.06,0.02,0.06,0.09,0.03,0,0,0.06,0.11,0.17,0,0.09,0,0.1,0,0.07,0.02,0.08,0.34,0,0.02
YLR170C_mRNA,46.56,32.6,39.99,30.84,45.38,28.57,43.15,29.47,56.94,52.4,41.23,46.88,38.95,51.01,42.9,50.72,40.11,38.61,41.14,45.25,43.76,50.97
YJR058C_mRNA,54.62,57.22,58.65,59.92,60.16,48.71,53.83,40.6,77.77,69.07,40.15,47.41,37.7,68.72,55.4,58.62,37.67,35.75,35.77,44.57,46.17,60.74
YJL024C_mRNA,27.1,25.06,21.46,23.41,26.81,23.21,11.57,23.26,24.93,29.61,3.04,0,3.72,4.42,8.15,8.98,2.96,5.19,4.58,12.97,0,9.7
YJL024C_pre-mRNA,39.3,30.14,40.97,32.09,27.83,20.81,46.66,29.19,46.25,32.48,77.33,77.04,66.73,102.7,89.28,86.94,67.1,64.25,61.82,81.95,100.36,83.68
YML022W_mRNA,217.31,247.24,227.95,225.39,266.4,271.59,267.79,236.09,258.37,232.12,174.09,200.68,199.69,172.2,192.42,209.6,199.85,194.65,205.87,182.97,153.93,210.84
YDR441C_mRNA,100.41,80.78,88.44,86.31,87.61,74.26,87.52,81.86,98.74,91.94,126.84,100.98,115.35,121.2,127.74,111.16,135.44,126.26,123.37,157.79,146.66,119.24
YNL065W_mRNA,24.72,21.71,16.77,23.55,22.2,24.15,22.5,26.24,23.22,20.21,19.7,23.61,19.01,28.1,22.62,28.6,19.42,19.63,19.61,22.16,19.87,20.31
YPR192W_mRNA,1.43,1.29,1.5,1.33,1.07,0.99,0.81,0.44,1.35,1.42,2.14,2.09,1.7,1.16,2.25,1.93,1.12,1.17,1.26,1.67,1.61,1.75
YLL052C_mRNA,21.15,13.32,18.78,14.78,20.36,12.28,15.61,11.28,36.37,40.06,18.37,21.28,24.99,29.35,28.37,27.03,17.78,17.31,16.73,30.22,27.09,31.62
YBR149W_mRNA,134.96,147.25,161.26,138.04,119.67,108.11,126.19,119.89,130.89,128.93,113.59,93,94.02,135.99,130.35,138.89,81.67,86.15,84.33,101.21,96.01,95.19
YMR041C_mRNA,22.83,19.02,21.73,18.37,17.36,12.09,16.29,13.5,24.41,23.44,21.51,21.64,18.11,28.9,29.92,30.75,18.35,17.42,18.39,25.16,19.2,24.8
YER036C_mRNA,347.75,352.57,366.51,341.96,374.42,371.86,412.09,387.57,353.59,337.28,348.27,418.59,361.15,395.19,344.06,414.46,406.84,406.27,410.41,348.58,327.13,398.17
YGL105W_mRNA,573.26,567.44,555.26,577.14,554.85,577.86,597.08,608.07,557.46,543.67,647.2,675.58,604.77,629.45,593.42,622.5,702.13,716.94,733.9,629.09,637.13,602.97
YIL062C_mRNA,247.29,217.63,246.21,229.27,246.12,221.72,242.96,224.78,254.87,250.1,296.04,241.67,240.96,270.3,276.57,253.8,303.66,291.69,295.72,295.34,260.37,237.53
YLR370C_mRNA,99.8,82.49,89.84,83.92,101.86,88.97,104.03,88.29,112.36,99.33,164.64,158.55,146.16,177.61,150.15,164.96,164.74,156.05,153.76,167.09,139.94,145.98
YKL013C_mRNA,184.3,189.65,192.78,184.16,181.55,168.14,202.59,188.79,202.73,185.14,166.52,174.87,174.42,239.31,178.63,199.32,167.51,160.58,157.56,179.16,161.9,164.32
YNR035C_mRNA,128.75,110.4,122.95,113.42,130.44,110.89,127.48,110.63,131.2,130.27,151.06,144.55,126.45,140.64,137.24,150.82,152.35,157.68,150.35,141.04,128.89,127.45
YBR234C_mRNA,123.7,121.29,130.67,120.64,130.97,127.73,144.06,138.58,127.62,127.85,100.25,84.92,95.74,109.64,104.65,100.61,101.75,105.36,105.41,95.61,97.15,105.33
YHR013C_mRNA,151.4,134.59,148.41,134.77,156.34,140.79,160.44,148.75,155.97,147.68,197.3,198.91,183.44,184.98,172.29,169.77,192.07,198.08,198.54,174.12,179.99,160.59
YCR048W_mRNA,37.58,27.71,31.52,26.46,31.6,23.68,27.76,22.83,26.18,30.26,48.82,42.69,47.33,38.96,48.01,49.72,38.03,42.82,41.31,55.45,47.85,48.91
YNR019W_mRNA,128.52,100.83,120.62,99.45,111.32,64.57,108.05,62.96,135.14,131.97,189.3,204,171.98,202.55,165.61,191.88,177.78,181.61,190.73,166.76,189.45,176.5
YDL192W_mRNA,611.25,727.28,700.64,694.65,714.55,783.47,761.74,758.95,733.89,673.6,478.72,483.78,467.97,569.27,430.57,490.76,588.95,537.17,547.01,504.59,493.05,473.07
YDL137W_mRNA,227.26,282.5,268.74,276.81,259.9,291.82,271.82,303.43,275.63,266.01,147.75,143.16,144.35,159.83,124.64,148.93,165.41,158.93,155.04,158.61,137.08,149.7
YDL137W_pre-mRNA,8.11,10.41,12.52,11.12,7.65,10.29,8.74,11.75,10.86,9.76,12.51,14.31,16.19,19.59,20.89,15.77,9.41,7.65,10.28,15.26,20.7,18.02
YOR094W_mRNA,62.79,38.23,54.19,39.33,55.87,40.27,59.77,43.61,64.72,54.53,28.87,24.12,25.47,25.81,23.78,32.79,34.27,30.75,32.06,27.75,23.91,33.98
YOL058W_mRNA,24.86,31.6,32.17,28.24,39.2,34.82,48.72,46.92,59.77,61.23,63.48,68.72,66.01,126.66,112.46,139.53,150.33,170.28,182.12,116.86,128.49,118.98
YJL071W_mRNA,28.08,22.32,26.63,21.86,31.69,22.92,34.8,26.65,39.46,33.11,29.54,35.79,26.08,45.53,35.59,42.49,30.64,28.7,29.1,38.22,36.73,41.99
YJL088W_mRNA,16.75,18.15,15.74,17.61,23.41,21.24,27.54,24.35,30.02,23.53,24.8,27.04,21.34,51.79,34.29,53.87,59.93,59.92,62.58,35.41,38.13,35.19
YHR018C_mRNA,115.55,73.73,108.04,70.72,136.36,86.42,177.07,119.84,194.69,167.9,156.79,184.6,152.95,278.47,215.61,279.03,192.58,204.9,213.37,223.89,242.49,261.8
YER069W_mRNA,59.84,54.28,57.75,55.19,68.64,62.46,84.69,70.29,84.45,71.21,63.22,62.54,57.21,116.61,93.42,119.37,84.93,85.29,90.21,91.96,97.4,107.74
YMR062C_mRNA,44.62,47.3,55.75,47.21,69.63,68.87,91.18,82.4,90.89,78.92,65.03,73.73,74.07,108.3,88.56,90.03,101.49,98.99,99.59,86.18,98.74,96.2
YOL140W_mRNA,65.76,49.35,67.23,47.17,58.62,41.24,72.38,52.9,87.38,73.66,76.79,72.13,67.59,124.93,105.06,112.31,68.69,65.69,67.27,103.93,103.27,103.44
YMR042W_mRNA,62.2,30.93,40.26,32.62,44.19,24.77,32.02,20.63,44.21,51.5,67.9,64.55,60.11,41.03,72.87,61.54,47.92,59.24,57.87,83.21,75.34,71.9
YML099C_mRNA,35.92,28.83,31.55,29.14,33.16,22.77,33.35,23.86,47.61,42.31,55.49,52.76,50.66,92.01,82.82,86.51,41.24,38.84,38.91,79.45,83.66,79.01
YDR173C_mRNA,24.45,12.87,22.62,13,24.41,13.14,25.34,15.01,25.78,23.06,14.81,11.22,12.12,15.5,12.92,12.94,14.62,12.58,12.86,10.31,10.17,13.38
YDR376W_mRNA,47.1,42.99,51.21,42.32,48.21,39.78,54.09,46,53.99,49.44,42.22,48.62,44.08,56.68,47.57,54.21,45.67,44.45,42.13,48.87,43.07,49.06
YGL157W_mRNA,77.56,71.19,88.33,72.24,73.75,69.85,97.58,84,97.31,84.15,93.14,90.09,83,122.22,114.9,114.44,70.74,68.83,68.35,113.19,105.62,104.46
YNL020C_mRNA,13.1,7.14,13.53,6.81,13.91,5.87,12.92,4.91,13.61,13.49,31.04,22.44,21.8,26.39,24.5,29.23,31.7,30.19,29.55,26.56,27.28,24.98
YBR164C_mRNA,139.08,127.94,122.81,121.25,128.57,124.92,138.53,127.32,150.27,130.34,44.53,63.83,52.85,76.48,55.72,84.18,61.53,56.31,56.05,51.84,52.41,74.3
YPL051W_mRNA,44.79,31.29,39.37,33.02,39.36,27.85,42.95,33.21,46.8,42.14,40.79,38.01,34.46,39.81,36.14,40.56,39.54,35.84,36.36,46.59,42.45,34.79
YHL040C_mRNA,25.86,12.47,21.89,13.92,25.27,15.59,16.04,8.87,31.8,34.68,46.13,51.08,62.95,94.41,79.69,75.89,55.84,44.77,43.93,82.08,77.5,73.39
YHL047C_mRNA,24.91,13.57,20.47,13.86,19.23,9.76,18.66,10.8,28.79,29.23,25.4,25.25,27.64,53.69,45.99,50.91,19.72,16.34,16.57,46.94,44.37,46.03
YDR127W_mRNA,133.54,134.03,142.9,135.22,146.11,131,171.93,145.8,179.71,164.06,149.38,162.75,156.6,208.58,179.33,194.74,159.58,164.34,172.26,174.58,187.89,185.04
YDR380W_mRNA,181.72,63.99,139.72,71.45,134.45,30.49,121.7,36.5,165.6,151.79,60.19,57.94,43.71,53.39,77.87,71.31,42.54,44.84,45.09,50.57,43.26,39.32
YGL148W_mRNA,277.88,302.15,300.53,289.65,312.44,328.77,311.06,353.26,284.4,305.95,194.96,216.19,195.93,197.76,188.25,224.14,218.93,236.12,245.3,206.35,212.07,250.42
YDR035W_mRNA,163.76,143.21,157.85,147.43,170.39,158.29,196.97,203.26,200.63,182.8,122.78,124.95,114.78,136.62,133.47,142.68,136.15,140.2,142.42,136.86,145.13,136.84
YBR249C_mRNA,323.46,343.9,374.02,337.25,387.72,368.33,445.56,411.46,406.15,395.06,325.95,351.17,347.1,406.76,359.09,401.19,415.27,411.53,410.09,376.42,404.58,411.95
YPR060C_mRNA,102.11,87.45,99.41,84.92,111.28,90.57,120.37,100.89,118.29,102.94,101.61,96.39,82.49,105.2,91.35,85.09,128.9,119.01,120.95,97.95,93.92,91.21
YGL202W_mRNA,210.23,212.94,227.68,211.57,213.6,205.87,251.37,239.15,239.56,221.77,287.57,333.1,287.25,372.52,308.03,347.8,343.23,353.26,368.71,305.54,330.12,335.98
YDR421W_mRNA,25.43,16.99,24.67,16.06,24.64,13.94,25.74,14.46,31.35,28.03,25.56,23.84,21.94,40,32.22,35.86,23.1,21.21,21.66,29.46,29.94,33.28
YHR137W_mRNA,129.69,48.85,115.27,50.21,98.63,27.46,108.13,37.18,117.46,107.3,63.01,54.05,42.56,53.49,74.47,69.4,47.62,48.21,45.8,45.51,42.37,42.28
YHR129C_mRNA,50.34,39.34,49.12,39.15,36.24,23.95,39.84,27.45,56,49.69,45.34,40.03,42.52,57.22,52.71,54.83,31.95,30.63,29.07,58.23,53.11,58.31
YDR106W_mRNA,3.44,1.82,4.07,1.71,3.54,1.75,4.29,1.65,3.95,3.24,2.54,1.46,1.69,3.77,2.62,3.36,2.72,2.06,2.13,2.43,2.2,2.15
YDL029W_mRNA,108.59,79.57,124.48,84.95,100.97,95.95,126.13,117.5,109.52,112.28,94.9,100.25,63.63,100.85,35.26,66.77,105.19,96.28,87.59,57.55,89.39,69.53
YDL029W_pre-mRNA,37.68,54.6,37.24,45.35,46.61,37.47,38.62,23.23,49.68,40.24,37.56,27.93,67.23,47.95,92.1,70.95,28.46,33.77,41.25,69.72,35.5,59.79
YJR065C_mRNA,138.79,141.34,152.64,135.8,148.38,135.65,167.48,144.89,151.89,140.98,166.3,164.7,143.91,171.13,156.26,168.59,165.76,169.68,166.17,151.87,152.81,157.62
YJL081C_mRNA,77.95,70.31,80.38,70.48,72.56,60.77,80.54,68.33,87.01,79.04,88.89,76.15,77.82,100.17,90.59,102.1,79.9,75.03,76.43,93.53,89.34,98.13
YNL059C_mRNA,82.8,55.88,66.8,58.19,70.04,54.02,75.29,57.26,79.05,72.62,69.39,63.87,58.86,69.53,63.12,72.07,68.63,67.63,68.26,62.69,55.64,63.73
YLR085C_mRNA,44.02,28.36,41.52,28.19,35.81,20.6,40.27,26.94,46.94,41.57,44.65,41.92,38.32,60.97,55.64,65.94,38.11,36.12,37.64,55.55,50.89,59.42
YPR034W_mRNA,123.47,80.49,124.47,79.97,114.66,73.39,129.13,86.86,117.44,118.05,142.51,136.04,119.73,137.37,143.51,158.44,134.02,129.87,128.98,143.83,141.52,144.88
YOR141C_mRNA,51.75,38.88,50.67,39.05,47.25,32.56,50.4,34.68,53.49,49.1,50.63,53.98,43.34,60.94,49.62,55.8,54.25,51.7,52.57,50.44,49.19,52.78
YMR033W_mRNA,1.4,24.83,10.64,25.58,39.75,27.68,3.18,1.42,46.65,38.76,10.44,14.08,16.04,13.34,15.83,15.13,13.47,11.71,14.6,11.41,9.32,15.07
YMR033W_pre-mRNA,83.16,37.95,66.36,38.16,42.58,33.84,83.1,60.87,46.42,43.22,57.27,53.32,41.99,65.77,46.79,60.97,73.83,70.69,65.82,56.43,59.83,53.05
YPR199C_mRNA,47.53,37.46,49.85,37.4,41.21,23.49,44.79,27.63,58.64,53.71,72.02,61.89,63.91,101.44,84.06,91.3,51.19,47.02,44.17,82.98,86.54,83.14
YPR200C_mRNA,12.35,8.09,11.45,10.34,9.31,4.43,9.61,5.34,16.38,14.44,11.91,10.05,10.01,23.75,18.22,21.75,6.35,6.56,7.33,15.17,25.2,21.29
YPR201W_mRNA,5.09,3.04,4.25,3.23,3.69,1.53,3.17,1.35,7.05,5.23,3.52,3.96,3.43,8.37,6.45,8.55,2.47,2.49,1.85,5.71,6.65,6.82
YLR392C_mRNA,27.51,14.43,22.82,14.27,24.6,12.12,25.42,12.77,28.05,24.76,27.24,30.31,21.78,32.69,28.2,33,28.22,25.94,25.64,27.27,25.18,30.27
YGR068C_mRNA,26.77,15.01,21.39,15.43,24.1,15.24,26.09,16.63,25.56,23,34.1,31.57,26.85,27.44,33.77,34.9,25.96,26.44,27.12,33.68,28.64,30.7
YLR242C_mRNA,20.27,16.16,19.03,16.96,21.78,14.56,22.71,15.15,28.38,23.47,22.29,21.21,21.01,30.47,26.5,25.33,21.24,19.85,18.89,28.25,27.8,25.79
YDR101C_mRNA,144.47,146.53,144.03,136.47,146.44,141.09,165.44,164.09,164.83,142.78,117.8,120.98,103.56,143.01,117.51,133.63,145.44,140.5,139.57,123.82,117.54,123.2
YPR085C_mRNA,45.89,33.57,40.38,32.55,29.3,16.46,30.45,18.54,59.57,51.51,53.83,52.28,46.88,112.76,81.67,103.64,29.63,27.55,27.4,82.96,83.73,93.95
YMR116C_mRNA,2067.51,2926.33,2816.91,2715.27,2676.19,3002.04,2582.01,2779.74,2340.64,2601.89,2473.5,2644.18,2833.11,2427.71,2264.45,2394.19,2851.01,2828.55,2857.98,2404.93,2534.76,2460.95
YMR116C_pre-mRNA,102.92,50.49,61.75,39.14,60.17,51.45,127.44,68.59,114.28,63.93,28.29,37.21,22.27,26.21,24.84,25,21.25,21.86,23.76,22.4,19.42,22.93
YOR058C_mRNA,48.57,25.55,41.54,24.91,44.22,25.09,51.27,27.39,51.53,42.92,53.77,43.55,38.3,53.31,46.81,53.36,57.25,56.07,55.47,49.44,45.63,45.52
YJL115W_mRNA,71.11,36.92,43.81,39.23,45.19,36.64,48.75,47.18,56.3,52.95,68.75,64.59,61.37,64.8,65.56,64.97,60.83,55.56,55.43,61.59,62.57,60.42
