,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YHR184W_mRNA,0,0,1.9,2.22,0,9.99,2.07,0.97,1.47,1.53,2.74,0,0,0,0,4.65,4.5,3.25,2.63,0,0,3.76,0,0,0,0,0,0,235.66
YLR250W_mRNA,58,123.49,94.92,157.3,118.73,190.49,158.42,99.61,143.52,109.76,150.62,108.88,359.97,123.13,165.27,116.22,154.32,124.22,148.52,228.98,76.37,197.95,22.31,35.29,83.01,0,0,388.75,0
YOR242C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR369W_mRNA,13.52,8.66,14.53,17.62,28.2,17.64,11.58,15.06,14.27,14.22,16.95,16.46,30.31,19.14,9.11,12.32,22.5,21.38,28.98,53.4,24.28,19.93,0,0,0,0,0,0,0
YDR086C_mRNA,171.23,74.21,139.17,83.86,180.32,25.19,275.29,272.31,202.56,197.17,176.32,178.59,140.61,233.37,195.1,8.66,68.01,0,43.25,187.79,182.19,99.57,0,0,0,83.89,0,0,0
YLR452C_mRNA,64.06,28.72,81.02,46.36,67.2,36.21,42.16,35.86,37.48,58.38,27.53,73.5,50.24,55.41,51.78,13.62,6.27,17.89,21.61,33.73,20.45,12.58,0,0,0,235.4,0,71.57,43.8
YPL092W_mRNA,22.05,0,22.65,0,10.75,4.12,20.45,19.84,26.29,25.55,6.78,34.5,3.54,44.59,4.25,11.48,0,86.57,66.53,0,15.08,0,0,0,0,0,0,0,0
YNL222W_mRNA,31.97,0,17.44,50.41,19.39,33.64,20.75,24.4,23.92,19.21,27.71,16.67,50.57,21.12,43.43,29.12,22.71,53.21,58.43,75.73,15.31,76,0,0,0,0,0,0,0
YDR160W_mRNA,8.92,13.7,11.94,15.47,7.44,11.62,7.72,12.25,7.7,14.46,15.31,16.74,15.97,2.52,21.6,1.62,11.5,8.54,6.56,0,8.54,0,6.9,5.46,0,0,0,0,0
YJL156C_mRNA,21.33,20.49,21.15,24.08,21.83,38.94,29.42,19.54,13.5,23.06,32.07,25.58,23.89,20.12,31.6,34.97,11.27,28.08,27.47,25.26,25.53,6.28,0,0,0,0,0,23.83,0
YHR064C_mRNA,888.76,392.15,1008.28,512.81,915.03,539.42,819.64,771.31,807.91,914.43,520.27,1067.29,533.44,864.26,571.81,839.24,614.9,727.93,764.31,879.96,1034.62,444.94,415.98,506.77,816.95,1270.35,563.02,728.75,697.62
YNL309W_mRNA,16.94,26.1,15.96,58.98,10.27,53.15,11.91,19.39,17.55,15.26,69.31,15.9,57.06,6.39,91.49,9.26,75.74,4.05,3.11,0,0,40.02,0,0,0,0,0,12.61,191.53
YMR053C_mRNA,10.72,0,1.77,0,2.71,0,1.45,0.34,2.06,2.06,5.75,0,2,2.53,4.81,0,1.05,0,0,0,2.14,0,0,0,0,0,0,0,0
YDR169C_mRNA,16.8,91.59,8.33,99.84,14.86,117.02,9.85,10.15,12.09,14.3,120.48,5.84,75.39,2.64,67.99,5.1,115.21,3.35,2.57,0,13.41,165.22,0,0,0,0,0,0,0
YMR019W_mRNA,6.46,15.5,18.83,32.23,18.37,37.88,20.53,11.1,21.85,17.95,19.06,20.22,28.92,19.05,21.73,10.3,17.05,7.74,5.95,0,13.53,4.75,12.51,14.84,23.12,0,0,0,0
YHR178W_mRNA,2.02,0,2,0,2.3,2.63,1.09,2.31,3.49,3.64,8.67,3.16,0,4.76,0,3.68,3.55,0,3.71,15.94,7.25,2.97,0,0,0,0,0,0,0
YKL072W_mRNA,11.78,7.55,15.59,13.64,14.89,7.68,13.81,13.87,11.3,9.44,10.54,9.22,0,13.9,23.8,10.73,12.68,9.4,7.23,0,14.11,5.78,0,0,0,0,176.04,36.57,30.2
YOR047C_mRNA,3.1,71.56,13.06,67.38,15.27,60.71,7.54,12.41,12.48,11.17,76.67,9.69,52.15,5.85,87.79,25.39,30.97,0,11.38,48.92,0,59.43,0,0,0,136.57,0,0,0
YLR362W_mRNA,6.6,4.23,13.65,7.65,11.68,11.49,13.1,14.28,14.57,7.27,30.74,17.22,29.6,17.66,32.62,34.09,21.97,11.12,8.41,0,15.81,12.97,0,0,0,0,0,40.99,0
YHR084W_mRNA,17.31,45.73,32.19,54.48,32.81,59.25,19.31,25.18,24.28,33.14,60.42,24.82,63.01,27.56,32.06,27.59,35.55,12.94,23.88,59.79,20.72,31.87,8.37,6.62,0,9.54,0,0,0
YOR219C_mRNA,24.66,6.31,43.62,12.84,36.77,8.57,33.79,42.67,33.59,44.45,24.7,40.29,23.92,32.57,8.85,23.96,14.46,41.35,33.29,6.49,31.49,12.1,12.73,10.07,0,7.25,0,67.34,0
YDR410C_mRNA,46.76,30.14,25.77,36.32,35.46,0,28.11,12.89,23.92,42.14,5.62,46.06,46.85,26.97,42.25,9.47,3.07,24.76,33.3,61.55,31.1,0,0,0,0,0,0,0,0
YJR086W_mRNA,17.4,118.59,15.1,38.28,29.69,23,7.06,31.55,20.03,26.14,37.88,13.61,9.88,12.31,47.51,7.92,31.05,0,0,0,31.24,51.95,0,0,0,0,0,0,45.21
YFL026W_mRNA,461.28,62.56,575.97,138.55,482.78,97.66,338.26,435.21,471.13,2.93,0,3.39,0,0,0,242.63,49.69,267.78,250.56,192.39,178.88,19.18,351.21,287.77,46.5,257.83,538.92,157.26,0
YHL007C_mRNA,729.08,112.71,857.06,127.36,874.99,123.25,1197.69,878.72,931.65,790.8,110.26,726.39,153.32,717.95,142.66,435.29,191.27,408.27,412.9,425.03,300.68,146.41,303.06,239.75,0,409.94,112.38,224.74,58.48
YLR389C_mRNA,116.61,94.23,88.27,58.56,84.35,77.94,88.8,75.84,76.38,86.65,100.41,107.22,103,86.86,78.44,81.06,46.77,88.22,76.28,36.35,77.14,36.12,35.64,32.89,21.96,94.72,95.12,5.71,86.43
YJR117W_mRNA,402.99,59.21,448.85,124.89,400.08,142.89,369.47,406.7,377.37,413.44,114.01,391.82,138.08,410.86,96.86,510.16,156.76,320.2,318.73,310.13,478.32,156.36,131.83,125.15,97.76,421.65,259.76,89.03,0
YKL178C_mRNA,6.04,0,2.25,0,3.43,3.94,1.63,0.58,0,402.62,45.48,299.1,54.2,303.35,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR212W_mRNA,29.43,81.86,79.46,79.69,92.97,111.13,64.56,56.16,56.45,78.58,80.97,75.03,80.77,100.27,97.12,89.35,63.48,39.06,42.03,51.64,70.45,67.59,25.25,19.98,0,14.42,0,133.94,33.61
YDR103W_mRNA,23.34,12.8,21.5,43.39,18.33,19.55,15.78,19.09,19.67,23.54,42.93,16.52,37.31,18.09,42.62,21.26,37.15,37.93,30.69,6.58,13.97,34.35,32.26,25.52,0,0,0,0,0
YCL032W_mRNA,35.05,7.51,18.35,67.89,20.67,61.17,37.92,17.1,28.02,11.7,37.79,32.5,21.89,27.56,31.59,31.93,39,32.54,35.73,46.13,0,46.06,15.02,11.89,0,0,0,0,140.29
YKL209C_mRNA,149.27,16.29,195.91,44.18,173.91,36.33,123.74,116.03,128.51,3.28,0,3.8,0,1.72,0,92.85,23.46,104.71,105.08,105.41,148.18,37.47,75.53,86.25,121.59,230.1,0,153.65,0
YDL159W_mRNA,14.75,11.36,12.44,79.57,16.78,61.68,20.75,14.08,19.53,18.62,44.45,21.54,62.91,25.06,67.68,51.07,22.55,14.11,18.98,34.95,31.79,17.42,0,0,0,0,0,0,0
YDL130W-A_mRNA,0,20.2,10.26,100.44,11.76,164.54,39.15,51.31,53.56,21.74,101.64,21.57,129.55,19.51,70.81,28.25,80.22,12.75,10.29,0,0,0,0,0,0,0,0,38.51,0
YGR008C_mRNA,29.61,38.53,9.79,43.54,14.97,39.23,16.02,22.6,19.88,23.72,64.62,25.74,56.16,18.63,81.03,35.96,52.96,0,0,0,35.44,14.77,150.89,119.37,0,0,0,220.53,0
YIL126W_mRNA,44.59,94.51,68.96,109.84,60.5,109.96,59.03,41.87,50.31,63.44,96.86,66.08,68.22,60.89,82.03,70.54,55.68,62.58,53.72,27.79,75.85,72.45,140.9,111.47,0,10.35,0,17.48,0
YOR027W_mRNA,235.78,1315.54,274.35,1790.52,355.59,1887.26,398.73,400.03,386.21,362.7,1649.11,287.8,1565.84,358.16,1739.67,339.84,1980.32,154.93,154.8,153.45,254.33,1398.2,30.04,23.77,0,491.26,876.42,212.27,1196.75
YDR536W_mRNA,0,0,0,0,0,0,0.69,0.49,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR150W_mRNA,885.87,2748.19,595.96,2698.62,832.41,2820.12,948.07,1003.87,939.17,855.64,3013.13,784.7,2927.75,843.89,2637.56,938.17,2615.84,345.46,457.31,820.03,588.57,2238.53,457.55,361.97,0,1065.32,880.73,236.77,1003.98
YDR082W_mRNA,8.68,0,11.48,5.03,8.77,3.78,10.17,16.01,14.15,17.38,9.34,28.66,9.74,10.92,0,0,5.1,3.46,2.66,0,13.85,21.34,0,0,0,0,19.98,0,0
YMR125W_mRNA,129.87,110.83,151.18,123.67,125.82,65.82,112.2,121.86,120.42,117.04,118.11,113.82,165.57,107.22,233.09,134.72,65.59,140.38,136.11,121.07,136.03,103.55,111.68,88.35,0,15.91,24.86,141.06,0
YMR125W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR463W_mRNA,33.96,65.35,27.37,100.92,38.63,77.63,32.92,27.55,36.65,28.06,140.05,22.14,123.83,24.04,141.27,46.41,99.82,50.75,59.82,89.4,60.99,70.98,0,8.65,40.51,0,0,31.62,101.73
YHR006W_mRNA,2.79,21.47,7.61,53.36,5.29,54.64,6.79,7.45,11.24,10.05,57,10.18,40.67,7.9,60.2,5.08,52.46,20.01,25.58,44.05,6.68,16.46,0,0,0,12.3,0,0,143.21
YCL008C_mRNA,74.95,48.14,35.4,62.17,37.93,98.03,33.85,34.22,43.33,34.31,46.14,22.33,56.13,30.31,67.5,55.26,63.03,42.62,45.86,56.37,89.72,63.27,96.43,87.18,51.08,0,0,0,0
YLR375W_mRNA,70.57,85.15,15.31,92.36,25.08,46.23,31.02,22.73,29.19,17.23,76.16,23,79.42,12.49,101.47,0,52.02,0,19.26,69.66,36.96,45.69,0,0,0,38.9,0,0,0
YDL048C_mRNA,5.83,16.82,4.33,10.14,3.31,7.61,9.45,8.34,5.87,4.38,9.4,4.56,13.07,1.37,7.86,2.65,13.7,7.05,5.38,0,0,4.3,0,0,0,12.84,0,0,0
YJR130C_mRNA,9.24,8.88,26.93,22.08,33.29,9.04,51.24,36.6,45.21,42.34,19.86,51.81,28.48,32.7,31.13,23.15,10.85,0,0,0,33.19,6.81,71.74,56.77,0,0,0,86.04,0
YGL184C_mRNA,6.09,29.32,32.48,34.46,33.49,19.9,18.95,16.28,22.79,30.2,19.67,36.54,13.68,15.81,32.89,66.59,26.87,36.41,39.17,48.11,32.82,26.97,82.36,65.16,0,0,0,0,78.24
YIR011C_mRNA,57.61,55.65,45.24,113.19,41.87,144.79,37.66,43.98,27.63,46.15,124.44,22.53,54.07,33.98,182.06,78.72,169.99,148.77,114.35,0,28.74,92.44,0,0,0,0,0,0,0
YGL022W_mRNA,403.69,33.55,475.64,72.02,437.64,82.54,321.65,351.9,359.8,439.19,79.7,456.33,58.67,422.1,58.79,280.25,29.46,365.59,347.3,284.32,271.66,80.37,118.16,126.87,156.17,57.73,45.15,479.45,0
YLR305C_mRNA,60.47,28.97,67.69,32.01,60.82,24.04,44.07,54.98,61.39,63.58,35.09,81.91,29.09,45.17,34.98,58.91,20.16,48.36,44.14,29.85,55.3,17.28,13.02,15.45,24.04,140.74,0,121.99,0
YBL034C_mRNA,6.26,34.02,9.84,22.61,4.75,10.87,10.45,8.37,7.21,7.84,25.73,7.62,17.5,10.83,15.43,5.7,16.51,12.9,10.13,0,3.75,23.01,0,0,0,0,0,38.87,0
YLR045C_mRNA,32.62,49.44,39.17,50.65,43.61,87.25,29.72,31.45,41.01,38.16,84.76,34.92,61.49,34.83,50.84,53.17,33.23,16.44,30.02,74.57,45.21,48.01,6.65,5.26,0,15.14,118.31,51.15,219.89
YMR054W_mRNA,63.39,55.92,84.12,46.09,63.01,22.33,57.46,68.01,63.11,75.14,58.84,75.95,49.86,67.09,41.51,49.94,43.21,67.71,63.08,47.35,92.29,35.3,165.79,146.89,73.57,0,35.42,76.56,0
YGL169W_mRNA,35.09,68.06,25.5,69.91,28.02,96.59,23.46,17.78,15.72,19.3,79.55,25.13,25.25,39.41,95.42,17.56,52.92,19.2,14.75,0,19.23,0,99.25,78.52,0,0,0,0,82.55
YPR086W_mRNA,20.6,0,29.63,75.44,43.73,97.1,45.68,32.24,34.38,33.41,71.09,25.78,55.6,33.04,78,26.27,41.27,9.83,7.56,0,29.59,103.58,0,0,0,0,0,46.03,0
YMR039C_mRNA,45.15,122.03,23.51,66.97,29.1,70.99,31.75,28.43,32.48,25.77,97.45,28.25,55.9,27.69,116.1,20.56,69.23,21.53,24.82,35.65,16.21,26.73,0,13.76,64.62,19.91,31.29,0,0
YDL084W_mRNA,208.43,359.35,398.82,381.68,310.18,353.66,297.84,337.81,269.45,307.45,364.94,253.08,363.13,303.81,352.69,184.18,321.99,174.71,162.85,122.83,141.51,224.99,312.42,370.75,578.84,480.1,386.95,278.03,127.86
YIL162W_mRNA,43.42,10.44,67.29,51.9,56.58,49.6,68.99,58,58.56,88.03,49.61,89.15,45.65,80.65,40.25,91.45,54.21,87.6,107.23,171.42,68.21,40.02,157.26,124.41,0,11.96,0,10.1,195.01
YPR151C_mRNA,11.59,22.43,0,10.14,0,0,3.13,5.53,3.33,3.48,18.81,0,0,0,7.86,0,30.83,20.68,15.89,0,0,60.18,18.45,15.7,0,0,0,0,0
YNL244C_mRNA,270.2,726.62,247.22,591.14,293.19,715.11,309.96,346.74,321.73,263.09,710.84,281.82,667.18,329.68,598.53,271.57,1875.52,66.2,59.37,36.79,267.68,1100.18,0,0,0,739.5,0,34.7,1502.69
YJR007W_mRNA,201.12,227.86,247.2,537.82,215.49,463.97,222.32,280.37,222.69,233.79,330.24,218.89,354.24,243.41,402.3,159.3,453.71,203.36,160.31,17.26,177.95,427.01,219.09,173.32,0,0,817.87,162.82,292.76
YPL237W_mRNA,213.22,632.43,191.82,874.84,210.55,1014.58,205.19,208.19,212.6,199.6,883.85,268.93,1005.53,194.17,839.68,112.91,1167.88,0,4.54,19.58,166.2,1403.1,114.57,120.85,141.95,43.73,584.7,18.47,1022.79
YBR294W_mRNA,0,6.8,0.44,0,0,0,0.48,0.68,0.51,0,0,0.92,0,0.83,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR092W_mRNA,0,0,1.69,2.96,1.3,0,2.77,3.91,4.42,1.54,0,0.89,0,0.81,0,3.11,1,4.09,4.72,6.74,6.13,10.06,0,0,0,0,0,0,0
YDR310C_mRNA,24.74,72.62,19.13,78.27,24.28,100.47,26.38,20.56,24.29,22.3,84.31,31.88,102.58,10.99,68.53,26.52,71.67,15.69,26.81,63.22,22.65,64.24,0,4.46,20.83,0,10.03,0,7.45
YNL066W_mRNA,570.25,1116.89,592.15,1032.17,585.94,1321.32,522.28,506.43,517.97,561.6,1189.43,623.49,1389.57,583.93,1408.48,1009.31,608,1278.71,1208.72,972.25,674.87,507.05,1213.98,1108.78,695.64,242.87,0,832.55,449.55
YNL066W_pre-mRNA,0,0,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR172W_mRNA,374.73,436.32,359.67,662.46,378.57,577.91,302.86,304.57,334.28,321.15,430.99,290.83,451.94,288.07,472.18,317.23,780.27,371.4,368.66,356.83,406.36,454.66,349.53,283.26,31.55,427.67,380.13,303.72,361.73
YBR143C_mRNA,401.36,414.27,483.31,427.57,434.59,377.7,371.69,457.13,401.92,487.09,435.51,356.66,421.74,345.39,450.79,371.43,273.86,276.19,374.46,697.26,476.61,270.19,731.53,617.95,183.83,424.74,199.74,334.8,412.48
YPL057C_mRNA,57.48,52.66,52.27,30.94,47.74,60.76,66.63,59.03,83.49,61.67,73.6,67.09,24.56,55.53,59.07,62.33,49.87,65.45,60.37,43.23,111.41,32.3,105.78,83.68,0,168.98,94.51,40.77,0
YDR297W_mRNA,103.54,36.97,145.5,43.44,135.21,40.15,132.76,152.96,139.04,152.06,78.53,181.99,43.11,159.22,77.75,80.34,33.88,59.5,70.36,105.99,82.63,11.34,0,58.52,274.45,84.55,424.64,242.78,0
YML052W_mRNA,717.59,96.31,774.81,121.88,759.49,124.19,648.29,596.3,679.71,693.09,102.29,673.08,78.6,698.26,114.77,948.66,88.25,611.55,602.39,570.59,757.59,221.49,518.26,470.74,285.31,307.63,1106.16,779.42,154.19
YBR111W-A_mRNA,75.84,84.75,10.75,0,32.86,43.14,19.35,9.12,10,0,59.22,0,49.41,0,0,29.6,32.36,0,0,0,38.91,0,0,0,0,0,0,0,56.54
YBR111W-A_pre-mRNA,0,0,0,21.56,0,0,7.51,10.28,6.57,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL162W_mRNA,16.8,0,7.29,10.99,6.37,22,20.44,8.82,6.04,7.57,27.18,2.19,37.79,3.96,34.08,7.65,17.33,0,0,0,15.08,12.42,0,0,0,0,0,0,194.6
YPR009W_mRNA,14.29,18.41,18.9,8.32,18.06,37.48,12.89,16.37,13.71,18.61,25.73,29.82,5.37,6.74,25.81,4.34,8.43,0,0,0,0,0,0,0,0,0,0,0,0
YPL029W_mRNA,12.2,15.63,13.11,12.36,18.5,18.56,11.55,11.64,19.9,17.72,32.76,23.33,15.94,13.43,10.96,3.7,8.35,12.17,11.23,8.03,12.17,29.95,47.6,50.19,58.22,17.93,140.23,0,0
YDR346C_mRNA,409.1,178.18,373.95,176.65,347.57,171.65,302.06,282.1,335.98,378.55,228.13,420.46,170.89,340.94,161.17,223.04,98.32,299.79,304.49,318.34,239.5,114.57,288.38,246.39,85.48,684.7,0,411.46,122.7
YPL032C_mRNA,124.86,98.73,128.86,94.03,127.4,74.19,97.34,93.22,100.39,117.49,116.3,83.31,80.17,71.9,108.77,135.47,116.33,64.28,74.85,101.5,83.53,64.88,138.29,180.77,315.39,161.93,88.6,68.38,103.5
YHR181W_mRNA,126.34,23.3,122.33,42.13,86.67,71.17,125.29,95.3,109.07,117.47,110.72,116.08,54.34,76.64,65.34,87.68,32.03,71.57,60.51,23.75,50.41,35.73,46.26,36.6,0,0,0,0,0
YPL163C_mRNA,580.27,37.69,425.63,51.1,412.26,51.16,477.42,455.06,427.97,483.38,47.4,434.84,49.43,381.89,46.23,639.58,287.79,848.37,768.2,500.57,688.78,151.68,1990.79,1708.63,628.15,774.04,0,1307.44,100.56
YDR320C_mRNA,21.07,67.49,13.35,109.82,18.64,100.78,18.99,14.74,18.86,12.66,90.55,12.21,86.56,15.46,75.7,17.06,122.33,16.8,12.91,0,33.62,96.59,0,21.48,100.51,10.32,549.12,0,156.09
YAL011W_mRNA,5.12,14.77,10.79,4.45,11.65,6.68,13.85,15.64,15.47,14.61,2.75,20.03,8.61,2.42,13.81,9.33,0,21.43,18.83,10.11,0,0,29.69,23.49,0,0,0,0,105.12
YGR002C_mRNA,39.41,46.68,51.87,47.48,16.09,51.49,22.96,36.45,33.15,40.07,55.46,31.62,68.04,51.49,45,19.33,65.95,28.98,58.48,155.6,50.8,98.42,11.7,9.26,0,26.73,0,90.31,15.57
YBR231C_mRNA,4.92,95.06,9.76,60.15,20.52,103.23,33.26,20.65,11.32,16.26,69.08,25.65,55.42,25.53,139.94,13.44,69.69,0,9.01,38.85,0,36.44,0,0,0,0,0,0,0
YLR385C_mRNA,46.82,0,69.66,89.11,76.91,61.76,126.62,135.51,116.76,121.72,110.21,69.17,123.78,128.84,127.58,28.43,9.27,55.54,42.69,0,0,0,89.75,94.67,111.68,0,0,0,0
YAR003W_mRNA,27.18,5.23,35.72,33.08,32.97,7.1,33.81,42.53,38.32,36.74,43.84,29.77,33.53,60.27,21.99,17.33,27.15,16.25,14.99,10.73,6.51,16.03,52.52,41.55,0,0,0,0,0
YKL018W_mRNA,52.73,70.42,84.49,53.04,93.8,84.97,59.24,47.22,57.19,80.42,74.35,74.03,41.05,88.03,60.33,55.42,45.41,58.07,48.35,16.01,101.96,77.98,0,0,0,0,0,181.26,0
YBR175W_mRNA,26.63,34.27,29.72,73.58,53.85,34.89,33.61,29.65,43.42,50.66,19.16,39.35,29.97,39.79,6.01,24.26,10.47,21.17,24.41,35.05,58.44,0,0,108.26,508.22,19.57,0,0,0
YJL187C_mRNA,20.33,21.3,9.63,35.3,11.91,14.46,9,12.35,7.98,12.22,15.87,12.53,14.49,5.23,37.33,10.1,11.93,8.85,6.8,0,8.85,8.16,28.61,22.64,0,0,0,0,0
YDR126W_mRNA,31.9,0,7.91,10.43,13.61,10.44,15.1,9.13,13.77,11.98,4.3,8.32,8.97,13.17,0,0,0,33.32,25.62,0,0,0,0,0,0,0,0,0,0
YAR042W_mRNA,47.2,65.39,50.39,54.56,42.25,47.8,42.2,45.29,36.97,37.81,33.74,42.39,52.78,47.01,89.92,70.46,63,53.41,47.09,25.88,58.07,84.84,5.08,4.02,0,40.47,0,14.65,0
YPL016W_mRNA,22.66,41.17,16.27,57.89,15.37,79.18,11.61,11.84,12.7,16.12,54.98,15.55,61.34,10.13,110.64,28.24,48.21,2.86,10.99,37.67,15.7,19.29,0,3.65,17.07,78.89,90.31,8.88,115.97
YJL176C_mRNA,7.34,56.42,20.49,106.78,18.8,90.95,22.35,28.74,23.25,12.69,100.53,14.36,86.34,24.26,81.57,8.36,90.48,19.79,16.9,7.25,8.79,143.27,21.32,28.11,52.56,0,0,6.84,122.32
YER111C_mRNA,12.75,21.75,9.49,35.64,11.28,36.91,12.65,11.09,13.46,6.81,51.68,11.82,31.7,11.37,28.59,18.07,26.58,8.49,7.83,5.6,3.39,4.17,0,17.36,81.14,0,0,0,0
YDR146C_mRNA,31.59,117.33,32.9,96.92,33.53,107.1,25.63,32.15,30.3,31.63,74.64,12.08,63.69,27.82,99.27,49.87,134.71,5.04,7.75,16.63,17.64,130.27,89.6,70.88,0,18.57,0,109.78,75.57
YLR182W_mRNA,31.31,78.95,24.27,44.18,24.49,56.13,20.64,23.53,18.02,19.99,77.76,20.41,54.79,19.39,68.52,44.57,62.01,18.74,16.21,7.73,18.74,40.35,0,0,0,8.63,0,0,0
YDR260C_mRNA,10.81,41.81,24.12,66.14,43.02,56.76,29.23,41.25,37.32,34.09,105.18,25.36,91.41,33.14,109.91,49.22,178.8,25.74,19.78,0,12.94,128.21,0,0,0,0,450.22,0,0
YNR004W_mRNA,0,0,3.63,12.85,8.33,9.65,3.96,9.78,6.32,11,15.9,11.46,8.29,3.45,49.84,0,13.03,0,0,0,0,32.7,0,0,0,0,0,0,0
YMR149W_mRNA,199.36,69.99,155.05,86.99,176.94,148.45,166.66,150.46,190.36,156.53,166.28,174.48,158.11,130.4,141.06,251.75,171.03,151.26,161.94,196.79,141.02,194.5,192.07,151.95,0,39.96,0,168.73,186.76
YFL049W_mRNA,17.22,23.66,9.76,51.32,13.06,19.27,13.31,10.8,12.75,6.65,42.32,6.42,44.13,11.61,53.07,17.93,49.14,2.94,9.05,29.15,29.46,39.9,0,0,0,10.85,16.98,9.16,113.63
YDR334W_mRNA,10.43,14,14.23,21.69,14.24,12.22,9.59,10.95,13.21,12.53,15.65,13.06,13.99,8.86,14.02,7.6,5.5,12.51,12.5,12.36,6.24,9.2,0,0,0,4.6,0,0,53.37
YNL081C_mRNA,39.45,184.04,41.08,131.7,32.9,166.55,36.27,42.16,38.59,40.29,111.45,20.57,98.35,48.39,32.25,7.19,84.32,28.07,21.58,0,56.66,0,0,0,0,0,0,117.51,0
YOR166C_mRNA,0,12.41,7.19,67.29,6.11,29.47,6.1,19.06,15.76,11.61,38.14,10.08,18.08,7.6,21.74,20.54,32.21,0,0,0,15.42,42.8,49.75,39.36,0,0,0,0,0
YNL187W_mRNA,7.59,0,13.18,3.31,4.32,4.97,20.54,20.29,17.48,19.39,8.18,33.66,0,12.54,5.13,10.38,6.71,13.49,17.34,29.98,4.55,0,0,0,0,0,0,0,0
YDR395W_mRNA,165.56,143.32,207.28,133.77,198.14,120.53,163.74,173.77,170.01,188.69,118.43,194.68,154.39,168.47,74.26,254.28,98.02,215.78,197.23,134.58,192.35,100.32,245.04,233.61,185.85,28.63,89.46,380.79,74.82
YOR179C_mRNA,55.62,23.94,52.11,21.64,58.58,8.13,56.83,76.66,64.02,57.55,26.77,54.79,76.78,58.31,33.57,33.77,73.14,29.4,22.6,0,36.99,36.71,71.27,56.38,0,0,0,0,0
YDR416W_mRNA,27.94,14.31,27.72,17.79,21.19,7.28,26.7,17.07,22.52,21.83,10,29.15,20.86,32.52,30.1,30.54,3.28,4.46,13.71,44.13,6.69,24.68,0,0,0,73.93,0,48.56,181.39
YGR129W_mRNA,0,0,6.96,14.74,8.52,36.89,13.67,6.43,9.7,8.44,30.38,2.93,12.67,2.65,30.48,0,33.2,20.05,15.41,0,0,8.33,0,0,0,0,0,0,0
YIL047C_mRNA,78.92,25.99,88.34,26.43,68.74,17.64,55.39,65.24,61.39,69.85,25.43,91.22,9.47,75.06,22.78,50.51,12.9,74.2,64.91,33.69,153.18,9.96,66.23,98.24,169.57,74.63,0,158.84,17.34
YPL105C_mRNA,20.97,54.92,24.11,72.81,20.96,62.13,30.94,21.83,24.14,30.35,53.22,17.89,66.17,29.68,69.3,10.42,76.05,31.95,24.56,0,38.79,44.91,22.13,17.51,0,16.81,0,7.1,127.01
YLR251W_mRNA,5.98,0,8.9,5.23,18.14,7.86,12.94,7.99,12.05,10.78,6.47,0,40.51,8.17,0,0,10.12,0,0,0,0,8.88,0,0,0,0,0,0,0
YAL014C_mRNA,207.85,162.57,160.76,146.96,165.1,149.29,334.61,232.33,266.29,170.96,149.69,152.26,122.65,226.47,147.49,148.75,204.48,94.34,99.71,117.23,82.93,190.61,114.35,90.46,0,174.57,0,405.43,0
YDL063C_mRNA,73.56,145.98,92.39,76.29,66.57,71.21,76.37,72.01,68.97,79.13,43.35,91.58,114.36,79.49,70.36,66.92,76.64,66.07,60.05,37.48,142.03,48.96,18.35,14.52,0,125.56,0,0,0
YCR030C_mRNA,92.72,94.05,74.61,145.73,62.34,150.46,66.24,90.47,85.58,83.03,140.82,65.68,107.7,61.07,101.25,149.78,163.13,112.05,122.04,151.95,85.86,123.6,54.16,48.2,25.04,146.56,373.73,182.41,89.63
YJL004C_mRNA,17.56,11.33,27.58,30.73,33.29,23.08,30.08,26.81,25.27,29.89,44.35,18.32,33.04,27.62,7.94,26.66,55.39,27.86,21.41,0,7.01,0,135.08,106.86,0,0,0,0,0
YPR095C_mRNA,3.82,0,8.52,7.73,6.27,6.63,8.26,4.86,8.43,4.97,16.38,5.31,27.05,6.61,3.42,4.64,6.71,0,0,0,9.14,7.49,0,0,0,0,0,0,0
