,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YLR351C_mRNA,16,11,76,19,62,12,59,77,50,48,20,34,10,44,23,20,47,11,31,20,19,5,9,9,0,1,0,0,5
YDR383C_mRNA,2,1,4,0,1,2,8,2,2,5,1,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
YLR315W_mRNA,3,1,9,4,4,3,23,32,21,20,12,4,5,15,6,5,15,0,0,0,0,2,0,0,0,14,0,0,0
YLR328W_mRNA,18,10,81,22,45,20,49,86,66,57,17,25,15,21,12,8,28,10,11,1,15,11,9,9,0,6,8,13,1
YNL123W_mRNA,59,34,238,78,140,56,226,313,188,197,95,117,54,112,64,48,133,45.53,53.56,8,38,42,20,22,2,15,13,12,19
YGR010W_mRNA,0,1.64,24.88,13,6,6,24.89,28.2,18.25,19.91,6,6.63,12,14.93,4,16.59,30,0,0,0,13,4,0,0,0,0,0,0,0
YHR077C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR077C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR170W_mRNA,85,41,397,91,207,70,278,385,271,343,117,180,97,158,82,62,95,65,89.99,25,56,44,37,45,8,29,0,18,23
YLR363C_mRNA,3,7,22,33,20,22,40,54,48,51,37,27,34,16,24,14,26,8.01,8.03,0,5,6,0,0,0,0,0,0,0
YJR132W_mRNA,66,11,250,25,141,23,166,307,141,196,30,128,25,98,20,51,33,42,65,23,23,15,14,21,7,44,0,18,5
YLR195C_mRNA,23,20,81,31,47,20,68,103,50,72,33,22,29,42,22,23,56,10,22,12,21,22,0,0,0,0,0,6,0
YJR112W_mRNA,2,3,6,5,8,1,13,15,23,11,3,3,8,3,6,1,21,1,1,0,2,6,0,0,0,0,0,0,0
YGR089W_mRNA,10,5,40,10,28,12,49,56,43,46,7,39,3,23,4,6,7,14,14,0,14,0,3,3.01,0,0,0,0,0
YKL171W_mRNA,2,8,8,9,3,10,10,12,18,8,2,6,9,7,0,3,8,0,0,0,1,5,0,0,0,0,0,0,0
YLR285W_mRNA,8,2,42,21,37,15,33,51,36,36,15,23,13,17,3,21,25,11,14,3,6,10,15,15,0,1,0,0,2
YOR056C_mRNA,43,21,145,62,136,44,105,170,109,111,37,63,36,62,33,62,90,45,54,9,33,19,4,4,0,25,0,4,3
YOR206W_mRNA,37,34,166,85,107,51,107,191,115,127,64,65,69,44,41,19,58,23,27,4,25,27,23.99,23.99,0,0,0,6,2
YLR002C_mRNA,24,14,99,34,70,26,86,136,82,82,40,36,26,40,20,19,38,5.02,8.02,3,16,14,0,0,0,1,22,1,24
YPR144C_mRNA,43,27,146,56,84,38,131,189,145,157,43,61,45,81,26,65,56,66,79,13,29,22,10,10,0,16,0,10,11
YPL093W_mRNA,146,27,655,72,396,46,505,638,477,544,55,328,53,306,40,148,64,190,209,19,125,34,30,38,8,32,0,64,11
YNR053C_mRNA,63,25,222,76,167,41,185,302.8,149.8,133,69,109,81,110,62,69,159,57,67,10,57,58,14,19,5,2,23,40,41
YNR053C_pre-mRNA,0,0,0,0,0,0,0,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL014W_mRNA,174,114,669,245,480,156,519,797,524,498,215,237,185,270,159,52,67,45,59,14,77,67,20,20,0,32,0,36,36
YHR072W-A_mRNA,6,25,39,33,28,26,34,54,41,47,34,8,33,19,36,12,37,4,4,0,5,21,0,0,0,1,0,0,0
YOL041C_mRNA,17,28,77,75,48,46,55,86,77,62,44,23,57,24,47,12,70,14,14,0,13,29,1,1,0,0,0,0,7
YNL175C_mRNA,28,35,62,78,55,69,85,135,75,73,87,37,66,37,69,20,122,10,10,0,9,27,5,5,0,2,0,2,9
YDL148C_mRNA,4,10,55,35,37,15,41,90,51,40,28,33,29,33,19,15,35,6,8,2,5,9,2,2,0,1,0,1,7
YNL110C_mRNA,11,5,40,16,36,14,36,65,27,45,16,20,6,32,4,6,26,7,7,0,6,6,10,10,0,2,1,1,0
YER002W_mRNA,5,30,19,79,34,49,35,29,29,26,34,11,35,11,34,7,53,4,6,2,10,24,3,3,0,1,13,0,20
YGR251W_mRNA,1,2,9,6,6,3,14,27,17,8,6,13,6,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0
YNL061W_mRNA,80,24,319,44,208,31,221,349,210,245,39,145,49,149,42,62,59,26,33,7,59,28,21,23,2,15,20,13,1
YPL043W_mRNA,34,25,132,75,117,50,133,188,129,142,42,42,52,59,61,21,149,14,19,5,19,31,0,0,0,2,10,10,1
YPL146C_mRNA,4,19,34,66,21,36,43,43,39,27,46,17,48,14,30,12,54,7,7,0,3,33,0,0,0,0,0,0,0
YLR197W_mRNA,104,79,528,169,310,83,352.99,522,330,341,125,194,108,189,106,124,200,130,166,36,75,61,38.95,39.94,1,51,1,54,44
YOR310C_mRNA,121.48,118,561.31,185,396.77,92,493.68,665.93,413.74,507.51,162,255.28,187,266.03,113,141,180,86.48,134.18,47.67,69,44,38.62,40.16,1,15.38,11,19.99,3
YDL213C_mRNA,7,20,29,33,16,19,28,54,42,29,40,6,40,28,23,10,53,2,2,0,4,9,0,0,0,1,0,1,0
YGR103W_mRNA,57,22,212,86,123,71,134,228,153,177,60,90,58,98,39,37,40,38,43,5,21,13,6,6,0,18,9,18,7
YOL144W_mRNA,13,2,99,9,47,4,62,80,77,98,12,39,8,36,7,6,24,27.63,31.66,4,39,6,1,2,1,0,0,10,0
YJL010C_mRNA,13,9,117,39,60,29,84,110,51,76,19,36,26,84,12,17,51,18,23,5,19,19,4,10,6,13,5,11,16
YIL038C_mRNA,17,36,76,93,48,73,56,127,64,61,101,27,63,29,57,25,133,16,19,3,16,50,3,3,0,0,15,1,19
YPR072W_mRNA,17,53,79,98,35,70,55,72,72,45,89,29,62,27,36,16,180,4.98,7.99,3,15,64,5,5,0,12,13,0,40
YJR072C_mRNA,57,6,255,19,170,10,195,303,190,199,32,115,13,115.77,25,83,41,66,79,13,54,13,9.89,16.93,7,28,0,5,0
YDL046W_mRNA,37,10,155,25,121,18,133,239,151,133,18,71,9,86,15,32,24,29,43,14,44,22,6,6,0,37,0,6,7
YDR432W_mRNA,61,73,214,184,196,124,281,384,225,234,125,99,131,148,157,97,537,53.86,88,29,63,130,32,34,0,2,0,10,35
YBR170C_mRNA,26,12,98,50,66,31,114,153,98,111,41,58,32,67,40,22,56,22,24,2,10,12,4.01,5.01,1,31,0,4,6
YMR091C_mRNA,9,9,34,64,16,35,30,46,32,18,29,6,31,14,29,8,81,2,2,0,2,43,3,3,0,1,0,0,9
YCR026C_mRNA,24,4,108,10,61,7,106,122,118,118,12,45,3,76,7,32,6,24,27,3,34,4,9,9.01,0,1,0,11,0
YEL016C_mRNA,2,3,16,9,6,1,26,21,15,14,2,13,1,12,3,2,4,2,3,1,4,5,0,0,0,0,0,0,0
YNL183C_mRNA,29,13,101,29,69,26,109,138,89,108,44,58,43,40,19,29,95,44.03,59.04,15,23,10,6,6,0,7,0,0,0
YEL062W_mRNA,3,4,32,5,25,3,28,52,28,22,1,8,6,14,7,3,8,3,3,0,6,1,7,7,0,0,0,6,6
YHL023C_mRNA,7,6,49,29,36,15,52,71,35,50,14,31,13,37,16,19,18,9.87,12.96,3,16,12,0,0,0,10,0,0,0
YOR209C_mRNA,106,34,441,69,232,45,295,473,341,393,66,220,32,196,33,77,47,87.48,109.61,22,142,42,36,40,4,1,0,83,22
YGL067W_mRNA,8,11,77,11,40,12,59,85,69,66,13,53,23,39,8,15,18,23,34,11,25,5,1,1,0,0,18,19,11
YGR043C_mRNA,2,0,1,1,1,0,3,3,2,2,1,0,1,1,2,1,4,0,1,1,0,2,0,0,0,0,0,0,0
YNL251C_mRNA,48,38,141,97,96,61,114,164,91,105,83,60,91,71,63,33,108,19,21,2,33,30,4,4,0,18,0,14,0
YDR043C_mRNA,0,4,8,10,9,1,13,20,8,3,4,5,8,1,5,1,10,0,0,0,0,3,0,0,0,0,0,3,0
YBR066C_mRNA,1,0,8,4,10,7,15,21,10,10,6,3,2,8,3,3,13,0,1,1,0,0,0,0,0,0,0,0,0
YNL129W_mRNA,3,0,8,0,12,1,7,7,12,17,5,4,3,2,6,0,6,4.01,5.02,1,4,11,0,0,0,0,0,0,0
YNR009W_mRNA,6,6,11,37,7,16,14,37,19,10,20,3,14,11,13,5,17,5,5,0,2,11,0,0,0,0,0,0,0
YDL167C_mRNA,15,9,105,42,66,27,94,138,73,84,28,56,27,52,22,24,49,27,31,4,18,15,8,8,0,1,0,21,25
YOR071C_mRNA,10,4,51.53,9,22.12,5,33.43,62.57,38,58.68,8,34,0,35.08,5,17,7,26,26,0,17,3,5,5,0,0,0,4,0
YGL111W_mRNA,22,8,127,34,48,27,64,121,72,80,29,27,18,53,18,19,44,24,31,7,22,25,0,4,4,19,6,11,0
YER126C_mRNA,8,13,44,32,28,18,29,59,47,36,30,15,28,33,18,10,27,3,7,4,5,9,0,0,0,1,8,1,10
YLR007W_mRNA,3,0,34,4,28,6,28,43,26,24,2,23,5,18,7,7,8,0,0,0,5,6,0,0,0,19,0,0,0
YDR288W_mRNA,0,2,14,6,10,8,14,25,13,10,9,7,4,10,3,4,12,0,1,1,0,4,0,0,0,0,0,0,0
YDL105W_mRNA,0,2,6,6,5,2,9,9,2,2,2,9,4,5,3,3,5,0,2,2,0,0,0,0,0,0,0,0,0
YML023C_mRNA,6,4,61,8,41,7,55,86,63,52,9,34,12,27,7,14,5,16,18,2,7,2,0,0,0,0,0,0,0
YHR133C_mRNA,10,8,53,15,41,10,46,77,71,34,6,28,5,32,9,30,14,20,32,12,28,4,5,14,9,0,0,10,0
YNL156C_mRNA,28,19,123,62,69,45,62,130,83,77,51,55,40,47,27,15,32,29,32,3,7,10,7,7,0,0,6,0,7
YDR026C_mRNA,3,7,7,16,9,13,17,20,13,11,21,7,14,11,11,1,30,0,0,0,3,3,0,0,0,0,0,0,0
YPL233W_mRNA,1,2,7,8,9,5,27,39,24,15,8,15,4,21,4,4,14,0,0,0,0,3,0,0,0,0,0,5,6
YJL041W_mRNA,40,51,92,110.73,112,129,132,184.17,122,76,80,31,89.73,87,138,36,209,12.05,16.34,4,34,69,0,0,0,14,20,2,25
YJL041W_pre-mRNA,0,0,0,23.27,0,0,0,20.83,0,0,0,0,23.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGR159C_mRNA,117,70,370,144,272,110,456,583,373,286,112,181,131,186,114,77,205,86.02,106.03,20,60,59,36,38,2,15,11,25,28
YNL091W_mRNA,29,21,59,80,40,32,57,88,53,64,42,44,32,35.97,50,20,45,18,24,6,13,33,11,12,1,18,1,0,0
YJR062C_mRNA,15,4,95,15,49,8,140,176,119,110,21,76,16,52,18,13,14,7,7,0,9,0,10,10,0,15,0,7,0
YBR188C_mRNA,0,2,5,17,2,19,9,5,7,10,12,5,14,2,9,0,36,0,0,0,0,3,0,0,0,0,0,0,13
YML059C_mRNA,53,15,297,37,140,23,175,262,160,243,49,164,36,167,27,38,25,28.99,31.9,3,27,18,1.17,9.35,8,6,26,2,17
YER009W_mRNA,47,47,185,108,128,55,149,319,181,153,88,97,79,101,44,50,86,4,8,4,23,37,14,15,1,0,9,1,18
YAL015C_mRNA,6,1,21,8,15,3,22,27,21,19,6,7,5,11,5,1,9,2,2,0,2,2,1,1,0,0,0,0,9
YOL043C_mRNA,0,2,10,7,9,4,13,10,12,10,7,7,13,12,9,7,10,0,0,0,0,2,0,0,0,0,0,7,0
YDR001C_mRNA,26,36,214,77,78,32,185,267,188,169,59,106,67,92,54,60,122,44,65,21,78,44,13,13,0,45,29,11,25
YBR001C_mRNA,22,10,91,21,64,13,72,106,82,76,19,43,15,67,17,21,48,12,22,10,27,19,8.55,8.66,0,0,0,23,0
YPR031W_mRNA,4,3,28,13,18,7,14,39,18,30,7,13,3,17,7,5,3,8,8,0,1,2,0,3,3,0,0,0,10
YKR022C_mRNA,3,3,6,8,10,7,4,6,4,7,12,1,8,4,4,1,17,0,0,0,0,5,0,0,0,0,0,0,0
YJL208C_mRNA,23,10,77,23,49,12,68,105,65,72,27,33,16,45,13,23,39,15,15.25,0.99,25,13,0,0,0,1,0,5,0
YOR373W_mRNA,11,2,33,27,23,23,24,51,32,27,15,20,19,13,13,7,27,4,19,15,8,8,0,0,0,1,0,0,0
YOL069W_mRNA,10,1,38,6,28,5,50,42,42,40,3,24,11,23,5,8,16,4,6,2,0,1,8,8,0,0,0,0,0
YER006W_mRNA,44,46,128,129,85,75,95,167,95,93,50,49,46,50,41,13,54,8,14,6,15,22,0,2,2,3,1,9,13
YDR150W_mRNA,37,19,181,52,110,27,164,163,139,148,34,90,52,65,38,38,64,31,34,3,34,24,11,16,5,0,0,0,0
YOR098C_mRNA,12,17,43,74,46,53,50,64,52,41,77,21,69,28,46,10,82,6,10,4,8,31,2,2,0,0,16,1,0
YKL068W_mRNA,27,59,44,150,52,108,44,112,47,54,91,19,87,39,87,18,177,7,10,3,10,51,0,0,0,2,14,8,0
YMR047C_mRNA,10,35,56,83,56,50,78,120,62,62,69,24,56,34,64,19,169,1,1,0,21,52,14.83,14.86,0,3,1,1,28
YKL057C_mRNA,21,17,156,50,93,29,111,165,121,114,42,64,32,93,19,34,58,33,43,10,17,26,1,15,14,0,5,1,0
YKR082W_mRNA,72,18,367.99,66,197,35,221,304,212,233,56,154,42,120,31,64,61,24.88,29.91,5,46,18,5,5,0,53,0,18,0
YGL092W_mRNA,43,38,175,88,116,35,130,194,119,142,57,91,51,83,47,46,121,43.43,63.69,20,38,43,14.06,14.05,0,0,0,14,9
YER105C_mRNA,75,26,311,59,219,28,286,367,243,266,56,173,42,147,32,49,32,76.36,90.48,14,28,25,33,41,8,13,0,16,9
YIL115C_mRNA,54,48,188,96,143,84,171,213,149,127,78,95,83,84,44,46,118,26.39,31.85,5,29,41,12,12,0,7,2,12,9
YBL079W_mRNA,66,21,353,60,178,44,243,340,229,257,66,173,53,136,45,55,92,48.97,72.9,24,84,24,16,16,0,8,0,17,0
YML103C_mRNA,55,27,275,76,146,42,234,351,198,214,76,120,39,117,46,56,92,38,47,9,37,40,8,8,0,2,0,3,14
YJL039C_mRNA,66.36,23,372,68,194,48,279,381,239,324,84,173,50,153,52,74,68,92.12,111.36,19,83,33,25.98,35.98,10,15,10,29,25
YLR335W_mRNA,13,41,95,114,64,100,102,113,84,77,82,49,56,32,62,39,169,34,41,7,30,67,6,6,0,1,0,1,15
YDR192C_mRNA,1,9,5,9,11,9,10,17,10,7,12,1,6,7,6,13,18,0,0,0,3,9,0,0,0,0,0,0,8
YGL172W_mRNA,11,10,58,63,36,34,62,88,44,52,35,15,43,38,22,19,56,4,4,0,18,18,0.99,1,0,5,0,0,0
YMR153W_mRNA,14,7,34,38,20,21,36,54,25,29,27,15,26,19,17,11,53,2,2,0,5,3,5.21,5.56,0,0,0,0,14
YGR119C_mRNA,5,26,43,78,35,56,46,71,48,41,64,23,81,17,57,8,168,0,2,2,16,78,8,8,0,1,2,8,10
YAR002W_mRNA,8,14,26,44,22,45,37,44,34,30,33,13,29,21,25,17,67,2,2,0,3,23,0,0,0,0,11,0,27
YJL061W_mRNA,30,10,102,12,73,9,78,135,87,105,23,55,24,65,9,38,29,34.01,37,3,34,6,5,5,0,2,0,3,0
YDL116W_mRNA,24,7,164,30,109,20,99,160,92,104,28,71,24,70,12,40,41,17.19,29.31,12,20,16,14.11,14.13,0,9,0,3,0
YJR042W_mRNA,26,13,143,58,104,33,115,152,102,121,36,45,12,75,44,54,68,27,37,10,37,19,0,0,0,10,19,8,7
YDL089W_mRNA,4,1,17,4,11,8,13,18,15,15,4,13,4,6,1,7,7,8,9,1,1,1,0,0,0,0,0,0,0
YDL193W_mRNA,17,7,56,19,43,15,46,64,61,46,28,30,16,33,7,36,21,44,49,5,19,9,3,3,0,0,0,1,3
YGL151W_mRNA,19,15,99,40,56,19,79,132,72,99,31,43,42,45,18,34,32,17,19,2,13,13,14,14,0,2,15,5,0
YPR168W_mRNA,3,1,19,2,16,1,42,58,35,33,8,8,5,27,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0
YHR195W_mRNA,13,3,38,21,28,13,44,54,43,33,29,14,25,27,18,9,15,6,6,0,4,7,0,0,0,1,0,0,0
YPR091C_mRNA,23,2,87,15,64,2,62,90,69,76,8,33,8,36,7,16,14,20,25,5,16,7,15.42,15.4,0,8,25,8,0
YLR093C_mRNA,9,2,15,8,25,6,22,27.35,42,16,5,12,16,5,8,7,29,2,2,0,2,6,0,0,0,0,0,2,0
YLR093C_pre-mRNA,0,0,0,0,0,0,0,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL120W_mRNA,15,3,120,3,56,5,117,177,130,125,8,63,3,55,3,101,69,108.96,129.94,21,92,42,31,46,15,5,0,0,0
YAL051W_mRNA,29,12,94,18,63,15,66,102,70,90,19,42,7,42,9,27,32,11.91,12.83,1,21,15,4,5,1,0,0,0,0
YKR064W_mRNA,8,4,29,10,16,3,19,19,10,17,4,16,1,8,5,5,4,3,3,0,9,3,4,4,0,1,0,0,0
YKL055C_mRNA,3,0,15,6,9,0,13,20,13,11,5,2,2,9,2,0,7,0,0,0,0,5,0,0,0,0,0,0,0
YPL052W_pre-mRNA,0,0,5,7,4,5,12,13,4,11,4,5,5,1,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0
YNL099C_mRNA,6,7,39,25,36,22,41,82,86,41,27,27,24,29,21,11,69,6,8,2,12,17,0,0,0,1,15,0,5
YNL056W_mRNA,4,1,20,5,16,6,13,30,21,21,7,8,16,10,7,10,9,11,17.99,7,9,5,0,0,0,1,0,3,0
YCR095C_mRNA,5,4,28,8,21,8,16,39,28,19,5,19,3,18,6,10,14,9,9,0,1,2,7,7,0,0,0,0,0
YHL029C_mRNA,6,8,47,15,41,15,44,52,36,41,18,23,15,23,11,24,49,30,32,2,19,19,5,5,0,0,0,8,0
YDR067C_mRNA,11,3,10,8,11,8,25,31,21,16,9,10,6,11,4,6,13,0,5,5,6,4,9,9,0,0,0,0,0
YGL038C_mRNA,21,1,83,7,62,5,59,108,85,105,7,37,9,41,4,27,10,9,10,1,17,0,0,3,3,0,0,9,3
YKL134C_mRNA,9,5,59,7,37,2,53,56,38,37,7,23,3,18,6,12,9,6,6,0,7,0,0,0,0,0,0,0,0
YPL134C_mRNA,2,0,19,4,16,2,14,11,24,13,3,3,3,6,1,6,8,7,8,1,3,9,3,3,0,0,17,3,12
YOR222W_mRNA,15,6,58,16,40,12,82,88,59,68,14,41,9,68,15,14,3,0,1,1,13,4,3,3,0,0,0,0,0
YML060W_mRNA,15,3,37,16,44,5,52,64,35,39,16,20,10,24,5,14,11,17,29,12,8,5,0,0,0,10,0,0,0
YGR179C_mRNA,2,4,21,9,8,2,11,16,11,10,7,13,7,11,0,0,5,7.98,7.99,0,0,0,0,0,0,0,0,0,0
YBR025C_mRNA,200,73,637,171,403,117,527,854,504,563,188,282,168,296,132,202,364,190.98,216.98,26,78,118,71,84,13,30,39,28,17
YGL055W_mRNA,592,77,2238,262,1421,214,2031,2837,1920,1927,195,1195,152,1074,140,859,455,697.74,958.65,261,719,132,237,301,64,170,39,239,14
YBR230C_mRNA,7,29,42,28,33,18,58.04,101,61.73,44,22,22,28,29,15,14,69,13.04,24.26,11,22,27,0,0,0,0,0,14,0
YBR230C_pre-mRNA,0,0,0,0,0,0,11.96,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIL136W_mRNA,1,5,15,11,9,2,6,24,14,8,14,3,3,6,3,2,17,1,2,1,5,5,0,0,0,0,0,0,0
YKR087C_mRNA,6,1,31,13,23,3,31,53,34,25,3,15,4,16,1,3,6,0,0,0,4,10,2,2,0,0,0,3,9
YDR316W_mRNA,6,8,33,11,15,3,31,26,21,27,10,9,6,21,3,5,8,0,0,0,1,1,0,0,0,1,0,0,0
YHL020C_mRNA,9,6,41,10,27,10,47,63,31,45,18,16,11,19,11,25,23,9,11.01,2,19,3,0,2,2,0,0,9,6
YOL032W_mRNA,9,7,21,15,4,12,11,7,17,7,4,4,11,3,4,5,25,3.03,3.02,0,7,10,0,0,0,0,0,0,10
YPR044C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR073C_mRNA,69,23,248,43,136,29,282,376,255,231,46,128,28,137.23,18,103,68,38,58,20,50,19,18,32,14,1,9,22,17
YDL096C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR360W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR035C_mRNA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR338W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL212C_mRNA,30,3,195,5,97,4,130,204,142,165,11,93,14,80,4,63,32,59,66,7,33,9,5,5,0,11,5,0,6
YPR194C_mRNA,1,1,3,1,3,3,10,16,15,3,1,4,1,4,2,2,1,5,7,2,3,1,0,0,0,0,0,0,0
YBR129C_mRNA,1,3,9,11,4,11,8,14,8,8,4,2,5,4,5,3,12,2,2,0,0,2,0,0,0,0,0,0,0
YPR075C_mRNA,4,7,23,10,15,8,12,32,14,21,13,7,8,17,9,15,8,8,15,7,8,5,5,6,1,0,0,0,12
YML065W_mRNA,8,6,41,19,26,9,25,39,39,31,12,17,23,17,10,12,7,14,15,1,6,3,0,0,0,0,0,6,0
YBR060C_mRNA,18,10,49,22,37,18,46,56,40,40,20,16,20,24,10,1,30,7.45,20.74,13,7,7,0,0,0,0,0,2,0
YLL004W_mRNA,12,0,49,12,11,2,29,49,24,40,7,16,6,20,2,7,17,11.25,11.61,0,2,0,0,0,0,0,0,1,0
YPR162C_mRNA,11,1,49,5,31,5,58,81,44,44,11,34,8,34,1,15,22,18,19,1,19,5,3,4.01,1,24,0,7,0
YNL261W_mRNA,13,4,60,10,32,6,35,61,33,43,9,35,4,21,2,14,6,10,10,0,16,0,0,0,0,1,0,1,0
YHR118C_mRNA,4,1,13,7,7,3,27,6,19,8,6,5,0,4,7,2,5,0,0,0,3,1,0,0,0,0,0,0,0
YGR038W_mRNA,31,16,61,43,37,31,59,98,65,49,39,34,30,26,20,42,84,21.99,33,11,18,44,3,3,0,0,0,0,3
YLR350W_mRNA,19,7,73,22,56,6,82,117,69,74,20,36,23,51,15,66,42,27,35,8,20,22,5,5,0,1,0,9,7
YOR130C_mRNA,12,0,40,3,24,4,32,56,26,51,3,14,6,34,5,18,3,14,18,4,14,1,0,0,0,0,0,0,0
YDL019C_mRNA,25,16,98,56,61,42,86,127,71,77,70,39,54,54,41,30,96,17,35,18,10,41,13,14,1,1,0,0,23
YHR073W_mRNA,37,9.15,128.61,33.64,68.91,16.03,85,134.36,86,96,33.19,57.5,40.06,50.52,24,21.82,45.84,19.01,28.08,9,28.72,11,20,23,3,38,0,3.44,13
YKR003W_mRNA,15,9,62,26,32,14,35,57,44,47,17,12,17,26,15,21,27,8.11,11.04,3,28,18,0,1,1,2,0,4,0
YHR001W_mRNA,14,4,70,10,35,10,44,77,51,38,10,19,5,36,3,15,18,28.96,28.91,0,19,16,2,4,2,1,20,1,0
YJR051W_mRNA,17,1,71,7,73,3,81,88,53,87,4,40,5,37,4,14,9,14.75,16.81,2,11,1,3,3,0,1,0,3,0
YJL002C_mRNA,175,7,625,42,385,27,511,754,475,618,42,299,31,327,34,130,47,83.99,119.99,36,120,31,9,22,13,15,13,13,22
YOR103C_mRNA,0,7,21,19,8,7,10,22,29,9,17,9,9,15,10,5,21,0,0,0,1,11,0,0,0,0,19,0,7
YOR085W_mRNA,37,11,214,40,126,20,139.12,247,175,156,31,81,22,92,19,66,42,37.02,55.11,18,38,21,14,17,3,3,0,1,0
YDL232W_mRNA,3,0,2,0,3,0,4,11,6,3,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL226C-A_mRNA,33,33,78,17,41,19,74,124.02,62,92,25,35,29,49,14,12,123,8,8,0,5,44,0,0,0,2,16,0,8
YGL226C-A_pre-mRNA,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML019W_mRNA,5,0,21,6,16,2,28,43,11,22,4,15,4,10,0,9,11,6,8,2,2,1,6,7,1,0,0,0,0
YOR255W_mRNA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR054C_mRNA,0,0,4,6,0,4,5,0,2,3,9,2,2,6,5,2,6,0,0,0,0,2,0,0,0,0,0,0,0
YLR054C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR148W_mRNA,9,0,16,1,11,4,11,21,22,8,1,5.16,1,7,3,6,2,0,0,0,5,3,0,0,0,17,7,0,0
YFR039C_mRNA,10,4,34,10,19,12,40,53,34,46,8,18,16,17,7,7,18,10,10,0,10,4,8,8,0,0,7,0,0
YFL044C_mRNA,17,14,74,29,45,25,117,186,143,125,34,75,25,65,15,10,25,11,13,2,1,8,11.31,11.36,0,0,0,3,7
YHL013C_mRNA,1,12,14,13,5,5,17,28,15,13,14,8,7,2,6,7,10,0,0,0,0,1,0,0,0,0,0,0,3
YER154W_mRNA,23,25,70,34,58,20,62,111,79,59,21,41,20,33,30,48,41,37,46,9,36,29,7,8,1,1,0,1,3
YKL215C_mRNA,40,7,203,36,129,11,173,250,164,181,37,125,20,113,11,53,36,39,60,21,57,17,15.99,15.99,0,1,0,47,0
YPL196W_mRNA,4,5,10,2,10,1,15,12,22,14,2,6,2,14,6,3,6,0,0,0,1,5,0,0,0,0,0,0,0
YHR179W_mRNA,180,42,879,132,572,80,603,881,603,716,126,400,107,383,94,237,239,158,215,57,190,89,87,97,10,41,7,87,36
YPL171C_mRNA,0,4,3,2,3,2,4,4,3,3,1,0,0,0,1,0,0,0,0,0,0,3,4,4,0,0,0,0,0
YDR071C_mRNA,21,10,110,57,74,30,101,127,71,94,45,54,35,48,28,15,56,31,33,2,16,18,27,27,0,12,0,9,5
YER165W_mRNA,120,103,543,217,388,147,523,851,483,449,167,248,158,248,129,109,286,59.17,87.41,28,65,60,18,19,1,17,19,10,29
YOR269W_mRNA,5,1,33,3,14,2,12,24,24,13,2,6,0,10,1,3,2,5,6,1,6,0,4,4,0,16,0,0,1
YGR078C_mRNA,35,23,188,61,107,21,130,228,119,92,28,61,37,63,26,22,105,12,15,3,34,29,0,0,0,5,15,0,10
YDR488C_mRNA,6,2,40,9,23,3,23,42,21,28,5,10,7,7,4,5,4,3,3,0,4,0,0,0,0,0,0,0,0
